Match ID,Team X,Team Y,Team A,Team B,Map Name,Team X Score,Team Y Score,Team X Attack Rounds,Team X Defense Rounds,Team X Overtime Rounds,Team Y Attack Rounds,Team Y Defense Rounds,Team Y Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker,Team X Halftime Score,Team Y Halftime Score,Halftime Lead
593,G2 Esports,Team Heretics,Team Heretics,G2 Esports,Ascent,13,11,2,11,0,1,10,0,2,Team Heretics,Defense,0,G2 Esports,2,24,G2 Esports,2,10,-8
593,G2 Esports,Team Heretics,Team Heretics,G2 Esports,Lotus,13,4,5,8,0,4,0,0,3,Team Heretics,Attack,0,G2 Esports,9,17,,8,4,4
594,100 Thieves,Paper Rex,100 Thieves,Paper Rex,Breeze,13,5,8,5,0,1,4,0,1,Paper Rex,Defense,0,100 Thieves,8,18,100 Thieves,8,4,4
594,Paper Rex,100 Thieves,100 Thieves,Paper Rex,Sunset,13,10,8,5,0,6,4,0,2,100 Thieves,Defense,0,Paper Rex,3,23,Paper Rex,8,4,4
594,Paper Rex,100 Thieves,100 Thieves,Paper Rex,Icebox,12,14,5,7,0,5,7,2,3,100 Thieves,Defense,1,100 Thieves,-2,26,,5,7,-2
595,FUT Esports,Team Heretics,FUT Esports,Team Heretics,Bind,7,13,6,1,0,7,6,0,1,Team Heretics,Defense,0,Team Heretics,-6,20,FUT Esports,6,6,0
595,Team Heretics,FUT Esports,FUT Esports,Team Heretics,Sunset,13,4,4,9,0,3,1,0,2,FUT Esports,Attack,0,Team Heretics,9,17,Team Heretics,9,3,6
596,G2 Esports,Gen.G,G2 Esports,Gen.G,Lotus,8,13,5,3,0,6,7,0,1,Gen.G,Defense,0,Gen.G,-5,21,G2 Esports,5,7,-2
596,Gen.G,G2 Esports,G2 Esports,Gen.G,Ascent,13,10,8,5,0,6,4,0,2,G2 Esports,Defense,0,Gen.G,3,23,Gen.G,8,4,4
597,100 Thieves,Team Heretics,100 Thieves,Team Heretics,Bind,13,15,8,4,1,8,4,3,1,Team Heretics,Attack,1,Team Heretics,-2,28,100 Thieves,4,8,-4
597,Team Heretics,100 Thieves,100 Thieves,Team Heretics,Sunset,13,1,2,11,0,1,0,0,2,100 Thieves,Attack,0,Team Heretics,12,14,Team Heretics,11,1,10
598,G2 Esports,Team Heretics,G2 Esports,Team Heretics,Bind,2,13,0,2,0,10,3,0,1,Team Heretics,Attack,0,Team Heretics,-11,15,G2 Esports,2,10,-8
598,Team Heretics,G2 Esports,G2 Esports,Team Heretics,Icebox,13,6,5,8,0,4,2,0,2,G2 Esports,Attack,0,Team Heretics,7,19,Team Heretics,8,4,4
598,G2 Esports,Team Heretics,G2 Esports,Team Heretics,Lotus,8,13,5,3,0,9,4,0,3,Team Heretics,Attack,0,Team Heretics,-5,21,G2 Esports,3,9,-6
599,Gen.G,Team Heretics,Gen.G,Team Heretics,Breeze,13,6,3,10,0,2,4,0,1,Team Heretics,Attack,0,Gen.G,7,19,Gen.G,10,2,8
599,Team Heretics,Gen.G,Gen.G,Team Heretics,Icebox,13,9,5,8,0,2,7,0,2,Gen.G,Defense,0,Team Heretics,4,22,Team Heretics,5,7,-2
599,Gen.G,Team Heretics,Gen.G,Team Heretics,Ascent,9,13,6,3,0,7,6,0,3,Team Heretics,Defense,0,Team Heretics,-4,22,Gen.G,6,6,0
599,Team Heretics,Gen.G,Gen.G,Team Heretics,Lotus,4,13,3,1,0,4,9,0,4,Gen.G,Defense,0,Gen.G,-9,17,Team Heretics,3,9,-6
599,Gen.G,Team Heretics,Gen.G,Team Heretics,Split,13,3,9,4,0,0,3,0,5,Team Heretics,Defense,0,Gen.G,10,16,,9,3,6
600,DRX,ZETA DIVISION,DRX,ZETA DIVISION,Icebox,13,0,12,1,0,0,0,0,1,ZETA DIVISION,Defense,0,DRX,13,13,DRX,12,0,12
600,ZETA DIVISION,DRX,DRX,ZETA DIVISION,Sunset,13,11,5,8,0,4,7,0,2,DRX,Attack,0,ZETA DIVISION,2,24,ZETA DIVISION,8,4,4
600,ZETA DIVISION,DRX,DRX,ZETA DIVISION,Breeze,4,13,2,2,0,10,3,0,3,DRX,Attack,0,DRX,-9,17,,2,10,-8
601,BLEED,Team Secret,BLEED,Team Secret,Ascent,13,10,2,11,0,0,10,0,1,Team Secret,Defense,0,BLEED,3,23,BLEED,2,10,-8
601,Team Secret,BLEED,BLEED,Team Secret,Sunset,13,8,8,5,0,7,1,0,2,BLEED,Attack,0,Team Secret,5,21,Team Secret,5,7,-2
601,Team Secret,BLEED,BLEED,Team Secret,Split,13,8,5,8,0,4,4,0,3,BLEED,Attack,0,Team Secret,5,21,,8,4,4
602,T1,Gen.G,T1,Gen.G,Split,13,15,7,5,1,7,5,3,1,Gen.G,Defense,1,Gen.G,-2,28,T1,7,5,2
602,Gen.G,T1,T1,Gen.G,Lotus,5,13,3,2,0,4,9,0,2,T1,Defense,0,T1,-8,18,Gen.G,3,9,-6
602,Gen.G,T1,T1,Gen.G,Sunset,13,9,7,6,0,4,5,0,3,T1,Defense,0,Gen.G,4,22,,7,5,2
603,TALON,Paper Rex,TALON,Paper Rex,Icebox,4,13,1,3,0,9,4,0,1,Paper Rex,Attack,0,Paper Rex,-9,17,TALON,3,9,-6
603,Paper Rex,TALON,TALON,Paper Rex,Sunset,13,7,9,4,0,4,3,0,2,TALON,Defense,0,Paper Rex,6,20,Paper Rex,9,3,6
604,Rex Regum Qeon,DetonatioN FocusMe,Rex Regum Qeon,DetonatioN FocusMe,Icebox,15,13,8,4,3,8,4,1,1,DetonatioN FocusMe,Attack,1,Rex Regum Qeon,2,28,Rex Regum Qeon,4,8,-4
604,DetonatioN FocusMe,Rex Regum Qeon,Rex Regum Qeon,DetonatioN FocusMe,Ascent,9,13,3,6,0,6,7,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-4,22,DetonatioN FocusMe,6,6,0
605,Team Secret,Global Esports,Team Secret,Global Esports,Sunset,13,8,2,11,0,1,7,0,1,Global Esports,Attack,0,Team Secret,5,21,Team Secret,11,1,10
605,Global Esports,Team Secret,Team Secret,Global Esports,Ascent,10,13,7,3,0,8,5,0,2,Team Secret,Defense,0,Team Secret,-3,23,Global Esports,7,5,2
606,TALON,Rex Regum Qeon,TALON,Rex Regum Qeon,Lotus,15,13,6,6,3,6,6,1,1,Rex Regum Qeon,Attack,1,TALON,2,28,TALON,6,6,0
606,Rex Regum Qeon,TALON,TALON,Rex Regum Qeon,Ascent,13,10,7,6,0,5,5,0,2,TALON,Defense,0,Rex Regum Qeon,3,23,Rex Regum Qeon,7,5,2
606,Rex Regum Qeon,TALON,TALON,Rex Regum Qeon,Icebox,10,13,8,2,0,10,3,0,3,TALON,Attack,0,TALON,-3,23,,2,10,-8
607,Paper Rex,DRX,Paper Rex,DRX,Split,13,4,9,4,0,1,3,0,1,DRX,Defense,0,Paper Rex,9,17,Paper Rex,9,3,6
607,DRX,Paper Rex,Paper Rex,DRX,Haven,13,8,8,5,0,7,1,0,2,Paper Rex,Attack,0,DRX,5,21,DRX,5,7,-2
607,DRX,Paper Rex,Paper Rex,DRX,Icebox,5,13,3,2,0,10,3,0,3,Paper Rex,Attack,0,Paper Rex,-8,18,,2,10,-8
608,Global Esports,BLEED,Global Esports,BLEED,Lotus,13,6,9,4,0,3,3,0,1,BLEED,Defense,0,Global Esports,7,19,Global Esports,9,3,6
608,BLEED,Global Esports,Global Esports,BLEED,Sunset,6,13,5,1,0,6,7,0,2,Global Esports,Defense,0,Global Esports,-7,19,BLEED,5,7,-2
609,DetonatioN FocusMe,ZETA DIVISION,DetonatioN FocusMe,ZETA DIVISION,Haven,7,13,3,4,0,8,5,0,1,ZETA DIVISION,Attack,0,ZETA DIVISION,-6,20,DetonatioN FocusMe,4,8,-4
609,ZETA DIVISION,DetonatioN FocusMe,DetonatioN FocusMe,ZETA DIVISION,Sunset,9,13,4,5,0,7,6,0,2,DetonatioN FocusMe,Attack,0,DetonatioN FocusMe,-4,22,ZETA DIVISION,5,7,-2
609,ZETA DIVISION,DetonatioN FocusMe,DetonatioN FocusMe,ZETA DIVISION,Ascent,10,13,6,4,0,7,6,0,3,DetonatioN FocusMe,Defense,0,DetonatioN FocusMe,-3,23,,6,6,0
610,DRX,Rex Regum Qeon,DRX,Rex Regum Qeon,Split,12,14,3,9,0,3,9,2,1,Rex Regum Qeon,Attack,1,Rex Regum Qeon,-2,26,DRX,9,3,6
610,Rex Regum Qeon,DRX,DRX,Rex Regum Qeon,Sunset,14,12,4,8,2,4,8,0,2,DRX,Attack,1,Rex Regum Qeon,2,26,Rex Regum Qeon,8,4,4
611,Team Secret,T1,Team Secret,T1,Haven,10,13,4,6,0,6,7,0,1,T1,Attack,0,T1,-3,23,Team Secret,6,6,0
611,T1,Team Secret,Team Secret,T1,Split,6,13,1,5,0,7,6,0,2,Team Secret,Attack,0,Team Secret,-7,19,T1,5,7,-2
611,T1,Team Secret,Team Secret,T1,Icebox,12,14,8,4,0,8,4,2,3,Team Secret,Attack,1,Team Secret,-2,26,,4,8,-4
612,TALON,DetonatioN FocusMe,TALON,DetonatioN FocusMe,Lotus,13,7,7,6,0,2,5,0,1,DetonatioN FocusMe,Defense,0,TALON,6,20,TALON,7,5,2
612,DetonatioN FocusMe,TALON,TALON,DetonatioN FocusMe,Sunset,10,13,4,6,0,6,7,0,2,TALON,Attack,0,TALON,-3,23,DetonatioN FocusMe,6,6,0
613,Rex Regum Qeon,ZETA DIVISION,Rex Regum Qeon,ZETA DIVISION,Split,13,8,7,6,0,6,2,0,1,ZETA DIVISION,Attack,0,Rex Regum Qeon,5,21,Rex Regum Qeon,6,6,0
613,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Sunset,10,13,7,3,0,9,4,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-3,23,ZETA DIVISION,3,9,-6
614,Global Esports,T1,Global Esports,T1,Icebox,13,10,6,7,0,5,5,0,1,T1,Attack,0,Global Esports,3,23,Global Esports,7,5,2
614,T1,Global Esports,Global Esports,T1,Lotus,13,8,5,8,0,4,4,0,2,Global Esports,Attack,0,T1,5,21,T1,8,4,4
614,T1,Global Esports,Global Esports,T1,Ascent,13,8,7,6,0,6,2,0,3,Global Esports,Attack,0,T1,5,21,,6,6,0
615,BLEED,Gen.G,BLEED,Gen.G,Ascent,6,13,6,0,0,7,6,0,1,Gen.G,Defense,0,Gen.G,-7,19,BLEED,6,6,0
615,Gen.G,BLEED,BLEED,Gen.G,Sunset,10,13,7,3,0,8,5,0,2,BLEED,Defense,0,BLEED,-3,23,Gen.G,7,5,2
615,Gen.G,BLEED,BLEED,Gen.G,Icebox,13,11,8,5,0,7,4,0,3,BLEED,Defense,0,Gen.G,2,24,,8,4,4
616,DetonatioN FocusMe,Paper Rex,DetonatioN FocusMe,Paper Rex,Icebox,4,13,2,2,0,10,3,0,1,Paper Rex,Attack,0,Paper Rex,-9,17,DetonatioN FocusMe,2,10,-8
616,Paper Rex,DetonatioN FocusMe,DetonatioN FocusMe,Paper Rex,Sunset,13,8,5,8,0,4,4,0,2,DetonatioN FocusMe,Attack,0,Paper Rex,5,21,Paper Rex,8,4,4
617,DRX,TALON,DRX,TALON,Ascent,11,13,8,3,0,9,4,0,1,TALON,Attack,0,TALON,-2,24,DRX,3,9,-6
617,TALON,DRX,DRX,TALON,Haven,10,13,5,5,0,7,6,0,2,DRX,Attack,0,DRX,-3,23,TALON,5,7,-2
617,TALON,DRX,DRX,TALON,Icebox,5,13,5,0,0,12,1,0,3,DRX,Attack,0,DRX,-8,18,,0,12,-12
618,Paper Rex,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Lotus,13,7,5,8,0,4,3,0,1,Rex Regum Qeon,Attack,0,Paper Rex,6,20,Paper Rex,8,4,4
618,Rex Regum Qeon,Paper Rex,Paper Rex,Rex Regum Qeon,Ascent,13,7,6,7,0,5,2,0,2,Paper Rex,Attack,0,Rex Regum Qeon,6,20,Rex Regum Qeon,7,5,2
618,Rex Regum Qeon,Paper Rex,Paper Rex,Rex Regum Qeon,Sunset,10,13,5,5,0,7,6,0,3,Paper Rex,Attack,0,Paper Rex,-3,23,,5,7,-2
619,Global Esports,Gen.G,Global Esports,Gen.G,Lotus,1,13,1,0,0,2,11,0,1,Gen.G,Defense,0,Gen.G,-12,14,Global Esports,1,11,-10
619,Gen.G,Global Esports,Global Esports,Gen.G,Ascent,13,6,6,7,0,5,1,0,2,Global Esports,Attack,0,Gen.G,7,19,Gen.G,7,5,2
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,Icebox,13,7,6,7,0,5,2,0,1,DetonatioN FocusMe,Attack,0,DRX,6,20,DRX,7,5,2
620,DetonatioN FocusMe,DRX,DRX,DetonatioN FocusMe,Ascent,13,6,6,7,0,5,1,0,2,DRX,Attack,0,DetonatioN FocusMe,7,19,DetonatioN FocusMe,7,5,2
620,DetonatioN FocusMe,DRX,DRX,DetonatioN FocusMe,Haven,2,13,0,2,0,10,3,0,3,DRX,Attack,0,DRX,-11,15,,2,10,-8
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,Ascent,13,6,4,9,0,3,3,0,1,TALON,Attack,0,ZETA DIVISION,7,19,ZETA DIVISION,9,3,6
621,TALON,ZETA DIVISION,ZETA DIVISION,TALON,Lotus,13,8,6,7,0,2,6,0,2,ZETA DIVISION,Defense,0,TALON,5,21,TALON,6,6,0
621,TALON,ZETA DIVISION,ZETA DIVISION,TALON,Haven,8,13,3,5,0,7,6,0,3,ZETA DIVISION,Attack,0,ZETA DIVISION,-5,21,,5,7,-2
622,Team Secret,Gen.G,Team Secret,Gen.G,Sunset,13,6,10,3,0,4,2,0,1,Gen.G,Defense,0,Team Secret,7,19,Team Secret,10,2,8
622,Gen.G,Team Secret,Team Secret,Gen.G,Lotus,13,7,6,7,0,5,2,0,2,Team Secret,Attack,0,Gen.G,6,20,Gen.G,7,5,2
622,Gen.G,Team Secret,Team Secret,Gen.G,Split,12,14,3,9,0,3,9,2,3,Team Secret,Attack,1,Team Secret,-2,26,,9,3,6
623,ZETA DIVISION,Paper Rex,ZETA DIVISION,Paper Rex,Ascent,13,9,8,5,0,7,2,0,1,Paper Rex,Attack,0,ZETA DIVISION,4,22,ZETA DIVISION,5,7,-2
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,Lotus,13,8,11,2,0,7,1,0,2,ZETA DIVISION,Defense,0,Paper Rex,5,21,Paper Rex,11,1,10
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,Sunset,13,4,5,8,0,4,0,0,3,ZETA DIVISION,Attack,0,Paper Rex,9,17,,8,4,4
624,BLEED,T1,BLEED,T1,Bind,11,13,2,9,0,3,10,0,1,T1,Attack,0,T1,-2,24,BLEED,9,3,6
624,T1,BLEED,BLEED,T1,Lotus,9,13,3,6,0,6,7,0,2,BLEED,Attack,0,BLEED,-4,22,T1,6,6,0
624,T1,BLEED,BLEED,T1,Ascent,13,8,7,6,0,3,5,0,3,BLEED,Defense,0,T1,5,21,,7,5,2
625,Rex Regum Qeon,Gen.G,Rex Regum Qeon,Gen.G,Haven,8,13,5,3,0,6,7,0,1,Gen.G,Defense,0,Gen.G,-5,21,Rex Regum Qeon,5,7,-2
625,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Bind,13,11,7,6,0,6,5,0,2,Rex Regum Qeon,Attack,0,Gen.G,2,24,Gen.G,6,6,0
626,TALON,Team Secret,TALON,Team Secret,Lotus,13,11,6,7,0,5,6,0,1,Team Secret,Attack,0,TALON,2,24,TALON,7,5,2
626,Team Secret,TALON,TALON,Team Secret,Abyss,11,13,5,6,0,6,7,0,2,TALON,Attack,0,TALON,-2,24,Team Secret,6,6,0
627,Gen.G,Paper Rex,Gen.G,Paper Rex,Ascent,13,10,4,9,0,3,7,0,1,Paper Rex,Attack,0,Gen.G,3,23,Gen.G,9,3,6
627,Paper Rex,Gen.G,Gen.G,Paper Rex,Icebox,5,13,4,1,0,5,8,0,2,Gen.G,Defense,0,Gen.G,-8,18,Paper Rex,4,8,-4
628,TALON,DRX,TALON,DRX,Ascent,8,13,3,5,0,7,6,0,1,DRX,Attack,0,DRX,-5,21,TALON,5,7,-2
628,DRX,TALON,TALON,DRX,Abyss,13,4,5,8,0,4,0,0,2,TALON,Attack,0,DRX,9,17,DRX,8,4,4
629,Gen.G,DRX,Gen.G,DRX,Haven,13,9,4,9,0,3,6,0,1,DRX,Attack,0,Gen.G,4,22,Gen.G,9,3,6
629,DRX,Gen.G,Gen.G,DRX,Sunset,13,10,6,7,0,4,6,0,2,Gen.G,Defense,0,DRX,3,23,DRX,6,6,0
629,DRX,Gen.G,Gen.G,DRX,Bind,6,13,5,1,0,6,7,0,3,Gen.G,Defense,0,Gen.G,-7,19,,5,7,-2
630,TALON,Paper Rex,TALON,Paper Rex,Ascent,3,13,2,1,0,3,10,0,1,Paper Rex,Defense,0,Paper Rex,-10,16,TALON,2,10,-8
630,Paper Rex,TALON,TALON,Paper Rex,Sunset,13,3,9,4,0,0,3,0,2,TALON,Defense,0,Paper Rex,10,16,Paper Rex,9,3,6
631,DRX,Paper Rex,DRX,Paper Rex,Abyss,7,13,1,6,0,6,7,0,1,Paper Rex,Attack,0,Paper Rex,-6,20,DRX,6,6,0
631,Paper Rex,DRX,DRX,Paper Rex,Lotus,13,10,6,7,0,5,5,0,2,DRX,Attack,0,Paper Rex,3,23,Paper Rex,7,5,2
631,DRX,Paper Rex,DRX,Paper Rex,Bind,13,10,5,8,0,4,6,0,3,Paper Rex,Attack,0,DRX,3,23,DRX,8,4,4
631,Paper Rex,DRX,DRX,Paper Rex,Icebox,10,13,4,6,0,6,7,0,4,DRX,Attack,0,DRX,-3,23,Paper Rex,6,6,0
631,DRX,Paper Rex,DRX,Paper Rex,Ascent,13,7,7,6,0,2,5,0,5,Paper Rex,Defense,0,DRX,6,20,,7,5,2
632,Gen.G,DRX,Gen.G,DRX,Haven,6,13,4,2,0,10,3,0,1,DRX,Attack,0,DRX,-7,19,Gen.G,2,10,-8
632,DRX,Gen.G,Gen.G,DRX,Bind,16,18,5,7,4,5,7,6,2,Gen.G,Defense,1,Gen.G,-2,34,DRX,5,7,-2
632,Gen.G,DRX,Gen.G,DRX,Lotus,14,12,7,5,2,7,5,0,3,DRX,Attack,1,Gen.G,2,26,Gen.G,5,7,-2
632,DRX,Gen.G,Gen.G,DRX,Icebox,6,13,5,1,0,6,7,0,4,Gen.G,Defense,0,Gen.G,-7,19,DRX,5,7,-2
633,JDG Esports,Titan Esports Club,JDG Esports,Titan Esports Club,Icebox,14,12,4,8,2,4,8,0,1,Titan Esports Club,Attack,1,JDG Esports,2,26,JDG Esports,8,4,4
633,Titan Esports Club,JDG Esports,JDG Esports,Titan Esports Club,Lotus,11,13,8,3,0,9,4,0,2,JDG Esports,Attack,0,JDG Esports,-2,24,Titan Esports Club,3,9,-6
634,All Gamers,TYLOO,All Gamers,TYLOO,Sunset,13,10,7,6,0,5,5,0,1,TYLOO,Defense,0,All Gamers,3,23,All Gamers,7,5,2
634,TYLOO,All Gamers,All Gamers,TYLOO,Icebox,4,13,0,4,0,8,5,0,2,All Gamers,Attack,0,All Gamers,-9,17,TYLOO,4,8,-4
635,Wolves Esports,Bilibili Gaming,Wolves Esports,Bilibili Gaming,Sunset,5,13,3,2,0,4,9,0,1,Bilibili Gaming,Defense,0,Bilibili Gaming,-8,18,Wolves Esports,3,9,-6
635,Bilibili Gaming,Wolves Esports,Wolves Esports,Bilibili Gaming,Bind,13,7,4,9,0,3,4,0,2,Wolves Esports,Attack,0,Bilibili Gaming,6,20,Bilibili Gaming,9,3,6
636,Dragon Ranger Gaming,Nova Esports,Dragon Ranger Gaming,Nova Esports,Ascent,13,7,6,7,0,1,6,0,1,Nova Esports,Defense,0,Dragon Ranger Gaming,6,20,Dragon Ranger Gaming,6,6,0
636,Nova Esports,Dragon Ranger Gaming,Dragon Ranger Gaming,Nova Esports,Lotus,14,12,8,4,2,8,4,0,2,Dragon Ranger Gaming,Attack,1,Nova Esports,2,26,Nova Esports,4,8,-4
636,Nova Esports,Dragon Ranger Gaming,Dragon Ranger Gaming,Nova Esports,Sunset,13,5,9,4,0,2,3,0,3,Dragon Ranger Gaming,Defense,0,Nova Esports,8,18,,9,3,6
637,Trace Esports,FunPlus Phoenix,Trace Esports,FunPlus Phoenix,Haven,5,13,3,2,0,10,3,0,1,FunPlus Phoenix,Attack,0,FunPlus Phoenix,-8,18,Trace Esports,2,10,-8
637,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Lotus,13,15,3,9,1,3,9,3,2,Trace Esports,Attack,1,Trace Esports,-2,28,FunPlus Phoenix,9,3,6
637,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Sunset,6,13,1,5,0,7,6,0,3,Trace Esports,Attack,0,Trace Esports,-7,19,,5,7,-2
638,All Gamers,Titan Esports Club,All Gamers,Titan Esports Club,Sunset,13,10,9,4,0,8,2,0,1,Titan Esports Club,Attack,0,All Gamers,3,23,All Gamers,4,8,-4
638,Titan Esports Club,All Gamers,All Gamers,Titan Esports Club,Icebox,6,13,3,3,0,9,4,0,2,All Gamers,Attack,0,All Gamers,-7,19,Titan Esports Club,3,9,-6
639,Wolves Esports,EDward Gaming,Wolves Esports,EDward Gaming,Split,7,13,3,4,0,4,9,0,1,EDward Gaming,Defense,0,EDward Gaming,-6,20,Wolves Esports,3,9,-6
639,EDward Gaming,Wolves Esports,Wolves Esports,EDward Gaming,Bind,12,14,5,7,0,5,7,2,2,Wolves Esports,Attack,1,Wolves Esports,-2,26,EDward Gaming,7,5,2
639,EDward Gaming,Wolves Esports,Wolves Esports,EDward Gaming,Icebox,7,13,5,2,0,6,7,0,3,Wolves Esports,Defense,0,Wolves Esports,-6,20,,5,7,-2
640,TYLOO,Trace Esports,TYLOO,Trace Esports,Split,11,13,7,4,0,8,5,0,1,Trace Esports,Defense,0,Trace Esports,-2,24,TYLOO,7,5,2
640,Trace Esports,TYLOO,TYLOO,Trace Esports,Sunset,7,13,2,5,0,7,6,0,2,TYLOO,Attack,0,TYLOO,-6,20,Trace Esports,5,7,-2
640,Trace Esports,TYLOO,TYLOO,Trace Esports,Haven,13,4,5,8,0,4,0,0,3,TYLOO,Attack,0,Trace Esports,9,17,,8,4,4
641,Bilibili Gaming,Nova Esports,Bilibili Gaming,Nova Esports,Split,14,16,4,8,2,4,8,4,1,Nova Esports,Defense,1,Nova Esports,-2,30,Bilibili Gaming,4,8,-4
641,Nova Esports,Bilibili Gaming,Bilibili Gaming,Nova Esports,Bind,9,13,4,5,0,5,8,0,2,Bilibili Gaming,Defense,0,Bilibili Gaming,-4,22,Nova Esports,4,8,-4
641,Nova Esports,Bilibili Gaming,Bilibili Gaming,Nova Esports,Ascent,6,13,3,3,0,4,9,0,3,Bilibili Gaming,Defense,0,Bilibili Gaming,-7,19,,3,9,-6
642,JDG Esports,FunPlus Phoenix,JDG Esports,FunPlus Phoenix,Sunset,8,13,4,4,0,8,5,0,1,FunPlus Phoenix,Attack,0,FunPlus Phoenix,-5,21,JDG Esports,4,8,-4
642,FunPlus Phoenix,JDG Esports,JDG Esports,FunPlus Phoenix,Haven,14,12,5,7,2,5,7,0,2,JDG Esports,Defense,1,FunPlus Phoenix,2,26,FunPlus Phoenix,5,7,-2
643,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Lotus,11,13,4,7,0,5,8,0,1,Dragon Ranger Gaming,Attack,0,Dragon Ranger Gaming,-2,24,EDward Gaming,7,5,2
643,Dragon Ranger Gaming,EDward Gaming,EDward Gaming,Dragon Ranger Gaming,Haven,13,5,4,9,0,3,2,0,2,EDward Gaming,Attack,0,Dragon Ranger Gaming,8,18,Dragon Ranger Gaming,9,3,6
644,Wolves Esports,Nova Esports,Wolves Esports,Nova Esports,Icebox,12,14,10,2,0,10,2,2,1,Nova Esports,Defense,1,Nova Esports,-2,26,Wolves Esports,10,2,8
644,Nova Esports,Wolves Esports,Wolves Esports,Nova Esports,Sunset,15,13,4,8,3,4,8,1,2,Wolves Esports,Attack,1,Nova Esports,2,28,Nova Esports,8,4,4
645,JDG Esports,Trace Esports,JDG Esports,Trace Esports,Bind,13,2,3,10,0,2,0,0,1,Trace Esports,Attack,0,JDG Esports,11,15,JDG Esports,10,2,8
645,Trace Esports,JDG Esports,JDG Esports,Trace Esports,Sunset,13,8,9,4,0,5,3,0,2,JDG Esports,Defense,0,Trace Esports,5,21,Trace Esports,9,3,6
645,Trace Esports,JDG Esports,JDG Esports,Trace Esports,Haven,6,13,5,1,0,6,7,0,3,JDG Esports,Defense,0,JDG Esports,-7,19,,5,7,-2
646,Titan Esports Club,TYLOO,Titan Esports Club,TYLOO,Bind,11,13,2,9,0,3,10,0,1,TYLOO,Attack,0,TYLOO,-2,24,Titan Esports Club,9,3,6
646,TYLOO,Titan Esports Club,Titan Esports Club,TYLOO,Ascent,9,13,3,6,0,6,7,0,2,Titan Esports Club,Attack,0,Titan Esports Club,-4,22,TYLOO,6,6,0
646,TYLOO,Titan Esports Club,Titan Esports Club,TYLOO,Icebox,13,9,7,6,0,6,3,0,3,Titan Esports Club,Attack,0,TYLOO,4,22,,6,6,0
647,All Gamers,FunPlus Phoenix,All Gamers,FunPlus Phoenix,Sunset,11,13,5,6,0,6,7,0,1,FunPlus Phoenix,Attack,0,FunPlus Phoenix,-2,24,All Gamers,6,6,0
647,FunPlus Phoenix,All Gamers,All Gamers,FunPlus Phoenix,Haven,8,13,2,6,0,6,7,0,2,All Gamers,Attack,0,All Gamers,-5,21,FunPlus Phoenix,6,6,0
647,FunPlus Phoenix,All Gamers,All Gamers,FunPlus Phoenix,Ascent,13,7,7,6,0,2,5,0,3,All Gamers,Defense,0,FunPlus Phoenix,6,20,,7,5,2
648,Bilibili Gaming,Dragon Ranger Gaming,Bilibili Gaming,Dragon Ranger Gaming,Lotus,13,11,7,6,0,6,5,0,1,Dragon Ranger Gaming,Attack,0,Bilibili Gaming,2,24,Bilibili Gaming,6,6,0
648,Dragon Ranger Gaming,Bilibili Gaming,Bilibili Gaming,Dragon Ranger Gaming,Ascent,11,13,4,7,0,5,8,0,2,Bilibili Gaming,Defense,0,Bilibili Gaming,-2,24,Dragon Ranger Gaming,4,8,-4
649,Nova Esports,EDward Gaming,Nova Esports,EDward Gaming,Lotus,9,13,5,4,0,6,7,0,1,EDward Gaming,Defense,0,EDward Gaming,-4,22,Nova Esports,5,7,-2
649,EDward Gaming,Nova Esports,Nova Esports,EDward Gaming,Bind,13,6,8,5,0,2,4,0,2,Nova Esports,Defense,0,EDward Gaming,7,19,EDward Gaming,8,4,4
650,All Gamers,Trace Esports,All Gamers,Trace Esports,Haven,6,13,4,2,0,10,3,0,1,Trace Esports,Attack,0,Trace Esports,-7,19,All Gamers,2,10,-8
650,Trace Esports,All Gamers,All Gamers,Trace Esports,Sunset,13,4,4,9,0,3,1,0,2,All Gamers,Attack,0,Trace Esports,9,17,Trace Esports,9,3,6
651,FunPlus Phoenix,Titan Esports Club,FunPlus Phoenix,Titan Esports Club,Lotus,9,13,3,6,0,6,7,0,1,Titan Esports Club,Attack,0,Titan Esports Club,-4,22,FunPlus Phoenix,6,6,0
651,Titan Esports Club,FunPlus Phoenix,FunPlus Phoenix,Titan Esports Club,Sunset,13,6,5,8,0,4,2,0,2,FunPlus Phoenix,Attack,0,Titan Esports Club,7,19,Titan Esports Club,8,4,4
652,JDG Esports,TYLOO,JDG Esports,TYLOO,Haven,13,1,2,11,0,1,0,0,1,TYLOO,Attack,0,JDG Esports,12,14,JDG Esports,11,1,10
