Match ID,Team 1,Team 2,Team A,Team B,Map Name,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker
266,Team Liquid,NRG Esports,NRG Esports,Team Liquid,Ascent,13,8,7,6,0,3,5,0,2,NRG Esports,Defense,0,Team Liquid,5,21,Team Liquid
266,Team Liquid,NRG Esports,NRG Esports,Team Liquid,Split,5,13,1,4,0,8,5,0,3,NRG Esports,Attack,0,NRG Esports,-8,18,
267,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Fracture,14,12,4,8,2,4,8,0,1,Paper Rex,Attack,1,Paper Rex,2,26,EDward Gaming
267,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Split,9,13,3,6,0,6,7,0,2,EDward Gaming,Attack,0,EDward Gaming,-4,22,Paper Rex
267,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Lotus,13,8,5,8,0,4,4,0,3,EDward Gaming,Attack,0,Paper Rex,5,21,
268,FNATIC,Evil Geniuses,FNATIC,Evil Geniuses,Lotus,13,3,10,3,0,1,2,0,1,Evil Geniuses,Defense,0,FNATIC,10,16,FNATIC
268,FNATIC,Evil Geniuses,FNATIC,Evil Geniuses,Fracture,9,13,3,6,0,4,9,0,2,FNATIC,Attack,0,Evil Geniuses,-4,22,Evil Geniuses
268,FNATIC,Evil Geniuses,FNATIC,Evil Geniuses,Split,13,11,7,6,0,6,5,0,3,FNATIC,Defense,0,FNATIC,2,24,
269,NRG Esports,Paper Rex,NRG Esports,Paper Rex,Pearl,13,15,5,7,1,5,7,3,1,Paper Rex,Attack,1,Paper Rex,-2,28,NRG Esports
269,NRG Esports,Paper Rex,NRG Esports,Paper Rex,Lotus,13,6,10,3,0,4,2,0,2,NRG Esports,Attack,0,NRG Esports,7,19,Paper Rex
269,NRG Esports,Paper Rex,NRG Esports,Paper Rex,Bind,11,13,7,4,0,8,5,0,3,NRG Esports,Attack,0,Paper Rex,-2,24,
270,Evil Geniuses,Paper Rex,Evil Geniuses,Paper Rex,Fracture,13,7,4,9,0,3,4,0,1,Paper Rex,Attack,0,Evil Geniuses,6,20,Evil Geniuses
270,Evil Geniuses,Paper Rex,Evil Geniuses,Paper Rex,Lotus,12,14,7,5,0,7,5,2,2,Evil Geniuses,Defense,1,Paper Rex,-2,26,Paper Rex
270,Evil Geniuses,Paper Rex,Evil Geniuses,Paper Rex,Split,10,13,2,8,0,4,9,0,3,Paper Rex,Attack,0,Paper Rex,-3,23,Evil Geniuses
270,Evil Geniuses,Paper Rex,Evil Geniuses,Paper Rex,Pearl,13,6,6,7,0,5,1,0,4,Evil Geniuses,Defense,0,Evil Geniuses,7,19,Paper Rex
270,Evil Geniuses,Paper Rex,Evil Geniuses,Paper Rex,Ascent,13,8,8,5,0,4,4,0,5,Paper Rex,Defense,0,Evil Geniuses,5,21,
271,FNATIC,Evil Geniuses,FNATIC,Evil Geniuses,Lotus,13,8,6,7,0,2,6,0,1,Evil Geniuses,Defense,0,FNATIC,5,21,FNATIC
271,FNATIC,Evil Geniuses,FNATIC,Evil Geniuses,Split,13,11,5,8,0,4,7,0,2,FNATIC,Defense,0,FNATIC,2,24,Evil Geniuses
271,FNATIC,Evil Geniuses,FNATIC,Evil Geniuses,Bind,14,12,8,4,2,8,4,0,3,Evil Geniuses,Attack,1,FNATIC,2,26,FNATIC
272,MIBR,KRÜ Esports,KRÜ Esports,MIBR,Bind,7,13,3,4,0,4,9,0,1,MIBR,Attack,0,KRÜ Esports,-6,20,KRÜ Esports
272,MIBR,KRÜ Esports,KRÜ Esports,MIBR,Lotus,8,13,5,3,0,9,4,0,2,KRÜ Esports,Attack,0,KRÜ Esports,-5,21,MIBR
273,FURIA,KRÜ Esports,KRÜ Esports,FURIA,Split,14,12,7,5,2,7,5,0,1,FURIA,Attack,1,FURIA,2,26,KRÜ Esports
273,FURIA,KRÜ Esports,KRÜ Esports,FURIA,Ascent,4,13,1,3,0,9,4,0,2,KRÜ Esports,Attack,0,KRÜ Esports,-9,17,FURIA
273,FURIA,KRÜ Esports,KRÜ Esports,FURIA,Bind,11,13,4,7,0,5,8,0,3,KRÜ Esports,Attack,0,KRÜ Esports,-2,24,
274,Sentinels,100 Thieves,100 Thieves,Sentinels,Pearl,12,14,3,9,0,3,9,2,1,Sentinels,Defense,1,100 Thieves,-2,26,100 Thieves
274,Sentinels,100 Thieves,100 Thieves,Sentinels,Split,13,7,5,8,0,0,7,0,2,100 Thieves,Defense,0,Sentinels,6,20,Sentinels
274,Sentinels,100 Thieves,100 Thieves,Sentinels,Bind,13,7,10,3,0,5,2,0,3,100 Thieves,Defense,0,Sentinels,6,20,
275,Cloud9,Sentinels,Sentinels,Cloud9,Pearl,13,8,8,5,0,4,4,0,1,Cloud9,Attack,0,Cloud9,5,21,Sentinels
275,Cloud9,Sentinels,Sentinels,Cloud9,Fracture,5,13,3,2,0,4,9,0,2,Sentinels,Defense,0,Sentinels,-8,18,Cloud9
275,Cloud9,Sentinels,Sentinels,Cloud9,Split,13,8,8,5,0,4,4,0,3,Sentinels,Defense,0,Cloud9,5,21,
276,LEVIATÁN,KRÜ Esports,KRÜ Esports,LEVIATÁN,Split,5,13,2,3,0,9,4,0,1,LEVIATÁN,Defense,0,KRÜ Esports,-8,18,KRÜ Esports
276,LEVIATÁN,KRÜ Esports,KRÜ Esports,LEVIATÁN,Lotus,7,13,5,2,0,6,7,0,2,KRÜ Esports,Defense,0,KRÜ Esports,-6,20,LEVIATÁN
277,Cloud9,KRÜ Esports,KRÜ Esports,Cloud9,Ascent,13,4,5,8,0,4,0,0,1,Cloud9,Defense,0,Cloud9,9,17,KRÜ Esports
277,Cloud9,KRÜ Esports,KRÜ Esports,Cloud9,Pearl,4,13,4,0,0,12,1,0,2,KRÜ Esports,Attack,0,KRÜ Esports,-9,17,Cloud9
277,Cloud9,KRÜ Esports,KRÜ Esports,Cloud9,Haven,6,13,2,4,0,8,5,0,3,KRÜ Esports,Attack,0,KRÜ Esports,-7,19,
278,Sentinels,LEVIATÁN,LEVIATÁN,Sentinels,Fracture,8,13,2,6,0,6,7,0,1,Sentinels,Defense,0,LEVIATÁN,-5,21,LEVIATÁN
278,Sentinels,LEVIATÁN,LEVIATÁN,Sentinels,Split,4,13,4,0,0,5,8,0,2,LEVIATÁN,Defense,0,LEVIATÁN,-9,17,Sentinels
279,Cloud9,LEVIATÁN,Cloud9,LEVIATÁN,Lotus,13,7,8,5,0,3,4,0,1,LEVIATÁN,Defense,0,Cloud9,6,20,Cloud9
279,Cloud9,LEVIATÁN,Cloud9,LEVIATÁN,Pearl,13,9,6,7,0,3,6,0,2,Cloud9,Attack,0,Cloud9,4,22,LEVIATÁN
279,Cloud9,LEVIATÁN,Cloud9,LEVIATÁN,Split,11,13,6,5,0,7,6,0,3,LEVIATÁN,Defense,0,LEVIATÁN,-2,24,Cloud9
279,Cloud9,LEVIATÁN,Cloud9,LEVIATÁN,Haven,10,13,9,1,0,10,3,0,4,Cloud9,Attack,0,LEVIATÁN,-3,23,LEVIATÁN
279,Cloud9,LEVIATÁN,Cloud9,LEVIATÁN,Bind,7,13,2,5,0,7,6,0,5,LEVIATÁN,Attack,0,LEVIATÁN,-6,20,
280,KRÜ Esports,LEVIATÁN,KRÜ Esports,LEVIATÁN,Split,13,5,9,4,0,2,3,0,1,LEVIATÁN,Defense,0,KRÜ Esports,8,18,KRÜ Esports
280,KRÜ Esports,LEVIATÁN,KRÜ Esports,LEVIATÁN,Pearl,8,13,1,7,0,5,8,0,2,KRÜ Esports,Defense,0,LEVIATÁN,-5,21,LEVIATÁN
280,KRÜ Esports,LEVIATÁN,KRÜ Esports,LEVIATÁN,Ascent,13,6,7,6,0,1,5,0,3,LEVIATÁN,Defense,0,KRÜ Esports,7,19,KRÜ Esports
280,KRÜ Esports,LEVIATÁN,KRÜ Esports,LEVIATÁN,Lotus,13,10,7,6,0,6,4,0,4,KRÜ Esports,Defense,0,KRÜ Esports,3,23,LEVIATÁN
281,TALON,DetonatioN FocusMe,DetonatioN FocusMe,TALON,Fracture,13,7,7,6,0,2,5,0,1,TALON,Attack,0,TALON,6,20,DetonatioN FocusMe
281,TALON,DetonatioN FocusMe,DetonatioN FocusMe,TALON,Ascent,13,8,7,6,0,3,5,0,2,DetonatioN FocusMe,Defense,0,TALON,5,21,TALON
282,Rex Regum Qeon,Global Esports,Global Esports,Rex Regum Qeon,Split,13,10,7,6,0,5,5,0,1,Rex Regum Qeon,Attack,0,Rex Regum Qeon,3,23,Global Esports
282,Rex Regum Qeon,Global Esports,Global Esports,Rex Regum Qeon,Ascent,13,10,6,7,0,4,6,0,2,Global Esports,Defense,0,Rex Regum Qeon,3,23,Rex Regum Qeon
283,Gen.G,TALON,TALON,Gen.G,Pearl,11,13,2,9,0,3,10,0,1,Gen.G,Defense,0,TALON,-2,24,TALON
283,Gen.G,TALON,TALON,Gen.G,Split,13,10,6,7,0,5,5,0,2,TALON,Attack,0,Gen.G,3,23,Gen.G
283,Gen.G,TALON,TALON,Gen.G,Haven,15,13,8,4,3,8,4,1,3,TALON,Attack,1,Gen.G,2,28,
284,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Haven,2,13,2,0,0,3,10,0,1,ZETA DIVISION,Attack,0,Rex Regum Qeon,-11,15,Rex Regum Qeon
284,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Split,13,8,6,7,0,5,3,0,2,Rex Regum Qeon,Attack,0,ZETA DIVISION,5,21,ZETA DIVISION
284,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Ascent,21,19,4,8,9,4,8,7,3,Rex Regum Qeon,Attack,1,ZETA DIVISION,2,40,
285,Team Secret,Gen.G,Team Secret,Gen.G,Haven,13,6,4,9,0,3,3,0,1,Gen.G,Attack,0,Team Secret,7,19,Team Secret
285,Team Secret,Gen.G,Team Secret,Gen.G,Ascent,13,8,5,8,0,4,4,0,2,Team Secret,Defense,0,Team Secret,5,21,Gen.G
286,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Lotus,13,9,9,4,0,6,3,0,1,ZETA DIVISION,Attack,0,ZETA DIVISION,4,22,Team Secret
286,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Fracture,13,7,7,6,0,6,1,0,2,Team Secret,Attack,0,ZETA DIVISION,6,20,ZETA DIVISION
287,Rex Regum Qeon,Gen.G,Rex Regum Qeon,Gen.G,Haven,6,13,4,2,0,5,8,0,1,Gen.G,Defense,0,Gen.G,-7,19,Rex Regum Qeon
287,Rex Regum Qeon,Gen.G,Rex Regum Qeon,Gen.G,Lotus,13,2,10,3,0,0,2,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,11,15,Gen.G
287,Rex Regum Qeon,Gen.G,Rex Regum Qeon,Gen.G,Ascent,7,13,4,3,0,9,4,0,3,Rex Regum Qeon,Defense,0,Gen.G,-6,20,
288,Team Secret,Gen.G,Team Secret,Gen.G,Haven,10,13,3,7,0,4,9,0,1,Gen.G,Defense,0,Gen.G,-3,23,Team Secret
288,Team Secret,Gen.G,Team Secret,Gen.G,Pearl,13,11,5,8,0,4,7,0,2,Team Secret,Attack,0,Team Secret,2,24,Gen.G
288,Team Secret,Gen.G,Team Secret,Gen.G,Ascent,13,2,10,3,0,0,2,0,3,Gen.G,Defense,0,Team Secret,11,15,Team Secret
288,Team Secret,Gen.G,Team Secret,Gen.G,Lotus,13,6,10,3,0,4,2,0,4,Team Secret,Attack,0,Team Secret,7,19,Gen.G
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Fracture,14,12,5,7,2,5,7,0,1,Team Secret,Attack,1,ZETA DIVISION,2,26,ZETA DIVISION
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Ascent,9,13,3,6,0,6,7,0,2,ZETA DIVISION,Defense,0,Team Secret,-4,22,Team Secret
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Split,13,7,10,3,0,5,2,0,3,Team Secret,Defense,0,ZETA DIVISION,6,20,ZETA DIVISION
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Lotus,13,6,7,6,0,1,5,0,4,ZETA DIVISION,Attack,0,ZETA DIVISION,7,19,Team Secret
290,Team Heretics,KOI,KOI,Team Heretics,Fracture,8,13,7,1,0,8,5,0,1,Team Heretics,Attack,0,KOI,-5,21,KOI
290,Team Heretics,KOI,KOI,Team Heretics,Pearl,13,10,4,9,0,2,8,0,2,KOI,Defense,0,Team Heretics,3,23,Team Heretics
290,Team Heretics,KOI,KOI,Team Heretics,Haven,6,13,4,2,0,5,8,0,3,KOI,Defense,0,KOI,-7,19,
291,BBL Esports,Karmine Corp,BBL Esports,Karmine Corp,Haven,14,12,4,8,2,4,8,0,1,Karmine Corp,Defense,1,BBL Esports,2,26,BBL Esports
291,BBL Esports,Karmine Corp,BBL Esports,Karmine Corp,Lotus,9,13,5,4,0,6,7,0,2,BBL Esports,Attack,0,Karmine Corp,-4,22,Karmine Corp
291,BBL Esports,Karmine Corp,BBL Esports,Karmine Corp,Bind,12,14,7,5,0,7,5,2,3,BBL Esports,Defense,1,Karmine Corp,-2,26,
292,Natus Vincere,KOI,KOI,Natus Vincere,Split,6,13,0,6,0,6,7,0,1,Natus Vincere,Defense,0,KOI,-7,19,KOI
292,Natus Vincere,KOI,KOI,Natus Vincere,Lotus,3,13,3,0,0,4,9,0,2,KOI,Defense,0,KOI,-10,16,Natus Vincere
293,GIANTX,Karmine Corp,Karmine Corp,GIANTX,Pearl,13,11,4,9,0,3,8,0,1,GIANTX,Defense,0,GIANTX,2,24,Karmine Corp
293,GIANTX,Karmine Corp,Karmine Corp,GIANTX,Split,13,5,10,3,0,3,2,0,2,Karmine Corp,Defense,0,GIANTX,8,18,GIANTX
294,KOI,GIANTX,KOI,GIANTX,Haven,12,14,5,7,0,5,7,2,1,GIANTX,Defense,1,GIANTX,-2,26,KOI
294,KOI,GIANTX,KOI,GIANTX,Pearl,5,13,0,5,0,7,6,0,2,KOI,Defense,0,GIANTX,-8,18,GIANTX
295,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,Lotus,13,6,6,7,0,5,1,0,1,Natus Vincere,Defense,0,Natus Vincere,7,19,Karmine Corp
295,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,Ascent,7,13,5,2,0,6,7,0,2,Karmine Corp,Defense,0,Karmine Corp,-6,20,Natus Vincere
295,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,Pearl,13,7,8,5,0,3,4,0,3,Karmine Corp,Defense,0,Natus Vincere,6,20,
296,KOI,Natus Vincere,KOI,Natus Vincere,Split,12,14,5,7,0,5,7,2,1,Natus Vincere,Attack,1,Natus Vincere,-2,26,KOI
296,KOI,Natus Vincere,KOI,Natus Vincere,Pearl,10,13,8,2,0,10,3,0,2,KOI,Defense,0,Natus Vincere,-3,23,Natus Vincere
296,KOI,Natus Vincere,KOI,Natus Vincere,Fracture,9,13,7,2,0,8,5,0,3,Natus Vincere,Defense,0,Natus Vincere,-4,22,KOI
297,GIANTX,Natus Vincere,GIANTX,Natus Vincere,Bind,13,11,6,7,0,5,6,0,1,Natus Vincere,Defense,0,GIANTX,2,24,GIANTX
297,GIANTX,Natus Vincere,GIANTX,Natus Vincere,Lotus,13,7,6,7,0,5,2,0,2,GIANTX,Defense,0,GIANTX,6,20,Natus Vincere
297,GIANTX,Natus Vincere,GIANTX,Natus Vincere,Haven,13,9,7,6,0,4,5,0,3,Natus Vincere,Defense,0,GIANTX,4,22,GIANTX
298,Team Liquid,Natus Vincere,Natus Vincere,Team Liquid,Fracture,11,13,6,5,0,7,6,0,1,Team Liquid,Attack,0,Natus Vincere,-2,24,Natus Vincere
298,Team Liquid,Natus Vincere,Natus Vincere,Team Liquid,Bind,15,17,7,5,3,7,5,5,2,Natus Vincere,Defense,1,Natus Vincere,-2,32,Team Liquid
299,DRX,LOUD,LOUD,DRX,Lotus,13,15,7,5,1,7,5,3,1,DRX,Attack,1,LOUD,-2,28,LOUD
299,DRX,LOUD,LOUD,DRX,Split,13,6,5,8,0,4,2,0,2,LOUD,Attack,0,DRX,7,19,DRX
299,DRX,LOUD,LOUD,DRX,Ascent,13,8,5,8,0,4,4,0,3,LOUD,Attack,0,DRX,5,21,
300,FUT Esports,T1,T1,FUT Esports,Pearl,13,4,4,9,0,3,1,0,1,FUT Esports,Defense,0,FUT Esports,9,17,T1
300,FUT Esports,T1,T1,FUT Esports,Haven,13,7,6,7,0,5,2,0,2,T1,Attack,0,FUT Esports,6,20,FUT Esports
301,Evil Geniuses,FunPlus Phoenix,Evil Geniuses,FunPlus Phoenix,Ascent,13,8,7,6,0,6,2,0,1,FunPlus Phoenix,Attack,0,Evil Geniuses,5,21,Evil Geniuses
301,Evil Geniuses,FunPlus Phoenix,Evil Geniuses,FunPlus Phoenix,Pearl,13,8,4,9,0,3,5,0,2,Evil Geniuses,Defense,0,Evil Geniuses,5,21,FunPlus Phoenix
302,Natus Vincere,DRX,Natus Vincere,DRX,Bind,13,15,4,8,1,4,8,3,1,DRX,Attack,1,DRX,-2,28,Natus Vincere
302,Natus Vincere,DRX,Natus Vincere,DRX,Split,13,9,7,6,0,6,3,0,2,Natus Vincere,Defense,0,Natus Vincere,4,22,DRX
302,Natus Vincere,DRX,Natus Vincere,DRX,Lotus,12,14,6,6,0,6,6,2,3,Natus Vincere,Defense,1,DRX,-2,26,
303,NRG Esports,Bilibili Gaming,Bilibili Gaming,NRG Esports,Lotus,12,14,7,5,0,7,5,2,1,NRG Esports,Attack,1,Bilibili Gaming,-2,26,Bilibili Gaming
303,NRG Esports,Bilibili Gaming,Bilibili Gaming,NRG Esports,Split,8,13,4,4,0,5,8,0,2,Bilibili Gaming,Defense,0,Bilibili Gaming,-5,21,NRG Esports
304,FNATIC,ZETA DIVISION,ZETA DIVISION,FNATIC,Fracture,13,5,8,5,0,1,4,0,1,FNATIC,Attack,0,FNATIC,8,18,ZETA DIVISION
304,FNATIC,ZETA DIVISION,ZETA DIVISION,FNATIC,Haven,13,6,7,6,0,1,5,0,2,ZETA DIVISION,Defense,0,FNATIC,7,19,FNATIC
305,Evil Geniuses,FUT Esports,Evil Geniuses,FUT Esports,Pearl,15,13,3,9,3,3,9,1,1,FUT Esports,Attack,1,Evil Geniuses,2,28,Evil Geniuses
305,Evil Geniuses,FUT Esports,Evil Geniuses,FUT Esports,Bind,13,9,7,6,0,6,3,0,2,Evil Geniuses,Defense,0,Evil Geniuses,4,22,FUT Esports
306,Paper Rex,KRÜ Esports,KRÜ Esports,Paper Rex,Split,13,7,8,5,0,3,4,0,1,Paper Rex,Attack,0,Paper Rex,6,20,KRÜ Esports
306,Paper Rex,KRÜ Esports,KRÜ Esports,Paper Rex,Pearl,13,8,8,5,0,4,4,0,2,KRÜ Esports,Defense,0,Paper Rex,5,21,Paper Rex
307,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Split,13,15,9,3,1,9,3,3,1,EDward Gaming,Defense,1,GIANTX,-2,28,GIANTX
307,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Bind,13,11,6,7,0,5,6,0,2,GIANTX,Defense,0,EDward Gaming,2,24,EDward Gaming
307,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Ascent,13,8,7,6,0,3,5,0,3,GIANTX,Defense,0,EDward Gaming,5,21,
308,FNATIC,Bilibili Gaming,Bilibili Gaming,FNATIC,Haven,13,2,10,3,0,0,2,0,1,FNATIC,Attack,0,FNATIC,11,15,Bilibili Gaming
308,FNATIC,Bilibili Gaming,Bilibili Gaming,FNATIC,Lotus,13,8,9,4,0,5,3,0,2,Bilibili Gaming,Defense,0,FNATIC,5,21,FNATIC
309,Team Liquid,LOUD,LOUD,Team Liquid,Haven,2,13,2,0,0,3,10,0,1,Team Liquid,Attack,0,LOUD,-11,15,LOUD
309,Team Liquid,LOUD,LOUD,Team Liquid,Split,8,13,2,6,0,6,7,0,2,LOUD,Attack,0,LOUD,-5,21,Team Liquid
310,FunPlus Phoenix,T1,FunPlus Phoenix,T1,Lotus,10,13,7,3,0,8,5,0,1,T1,Defense,0,T1,-3,23,FunPlus Phoenix
310,FunPlus Phoenix,T1,FunPlus Phoenix,T1,Bind,7,13,4,3,0,9,4,0,2,FunPlus Phoenix,Defense,0,T1,-6,20,T1
311,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Fracture,13,7,8,5,0,3,4,0,1,Paper Rex,Attack,0,Paper Rex,6,20,EDward Gaming
311,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Pearl,16,14,7,5,4,7,5,2,2,EDward Gaming,Attack,1,Paper Rex,2,30,Paper Rex
312,KRÜ Esports,GIANTX,KRÜ Esports,GIANTX,Lotus,10,13,7,3,0,8,5,0,1,GIANTX,Defense,0,GIANTX,-3,23,KRÜ Esports
312,KRÜ Esports,GIANTX,KRÜ Esports,GIANTX,Pearl,12,14,5,7,0,5,7,2,2,KRÜ Esports,Attack,1,GIANTX,-2,26,GIANTX
313,ZETA DIVISION,NRG Esports,ZETA DIVISION,NRG Esports,Bind,13,15,5,7,1,5,7,3,1,NRG Esports,Attack,1,NRG Esports,-2,28,ZETA DIVISION
313,ZETA DIVISION,NRG Esports,ZETA DIVISION,NRG Esports,Haven,1,13,0,1,0,11,2,0,2,ZETA DIVISION,Defense,0,NRG Esports,-12,14,NRG Esports
314,Natus Vincere,LOUD,Natus Vincere,LOUD,Pearl,13,11,5,8,0,4,7,0,1,LOUD,Attack,0,Natus Vincere,2,24,Natus Vincere
314,Natus Vincere,LOUD,Natus Vincere,LOUD,Ascent,11,13,5,6,0,6,7,0,2,Natus Vincere,Defense,0,LOUD,-2,24,LOUD
314,Natus Vincere,LOUD,Natus Vincere,LOUD,Bind,11,13,6,5,0,7,6,0,3,Natus Vincere,Defense,0,LOUD,-2,24,
315,FUT Esports,T1,T1,FUT Esports,Bind,13,10,3,10,0,2,8,0,1,FUT Esports,Defense,0,FUT Esports,3,23,T1
315,FUT Esports,T1,T1,FUT Esports,Pearl,14,12,7,5,2,7,5,0,2,T1,Defense,1,FUT Esports,2,26,FUT Esports
316,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Split,13,6,9,4,0,3,3,0,1,EDward Gaming,Attack,0,EDward Gaming,7,19,GIANTX
316,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Fracture,13,7,5,8,0,4,3,0,2,GIANTX,Attack,0,EDward Gaming,6,20,EDward Gaming
317,Bilibili Gaming,NRG Esports,NRG Esports,Bilibili Gaming,Bind,13,10,8,5,0,7,3,0,1,Bilibili Gaming,Defense,0,Bilibili Gaming,3,23,NRG Esports
317,Bilibili Gaming,NRG Esports,NRG Esports,Bilibili Gaming,Ascent,13,5,8,5,0,1,4,0,2,NRG Esports,Defense,0,Bilibili Gaming,8,18,Bilibili Gaming
318,FNATIC,LOUD,LOUD,FNATIC,Ascent,11,13,5,6,0,6,7,0,1,FNATIC,Defense,0,LOUD,-2,24,LOUD
318,FNATIC,LOUD,LOUD,FNATIC,Lotus,6,13,2,4,0,8,5,0,2,LOUD,Attack,0,LOUD,-7,19,FNATIC
319,Paper Rex,FUT Esports,FUT Esports,Paper Rex,Ascent,13,10,4,9,0,2,8,0,1,Paper Rex,Attack,0,Paper Rex,3,23,FUT Esports
319,Paper Rex,FUT Esports,FUT Esports,Paper Rex,Pearl,13,4,11,2,0,3,1,0,2,FUT Esports,Defense,0,Paper Rex,9,17,Paper Rex
320,DRX,Bilibili Gaming,Bilibili Gaming,DRX,Lotus,13,10,2,11,0,0,10,0,1,DRX,Attack,0,DRX,3,23,Bilibili Gaming
320,DRX,Bilibili Gaming,Bilibili Gaming,DRX,Haven,13,9,7,6,0,4,5,0,2,Bilibili Gaming,Defense,0,DRX,4,22,DRX
321,Evil Geniuses,EDward Gaming,EDward Gaming,Evil Geniuses,Split,12,14,8,4,0,8,4,2,1,Evil Geniuses,Defense,1,EDward Gaming,-2,26,EDward Gaming
321,Evil Geniuses,EDward Gaming,EDward Gaming,Evil Geniuses,Ascent,13,5,5,8,0,4,1,0,2,EDward Gaming,Attack,0,Evil Geniuses,8,18,Evil Geniuses
321,Evil Geniuses,EDward Gaming,EDward Gaming,Evil Geniuses,Pearl,13,5,5,8,0,4,1,0,3,EDward Gaming,Attack,0,Evil Geniuses,8,18,
322,FNATIC,FUT Esports,FNATIC,FUT Esports,Split,13,5,10,3,0,3,2,0,1,FUT Esports,Defense,0,FNATIC,8,18,FNATIC
322,FNATIC,FUT Esports,FNATIC,FUT Esports,Haven,13,9,5,8,0,2,7,0,2,FNATIC,Attack,0,FNATIC,4,22,FUT Esports
323,Bilibili Gaming,EDward Gaming,Bilibili Gaming,EDward Gaming,Bind,4,13,2,2,0,10,3,0,1,EDward Gaming,Attack,0,EDward Gaming,-9,17,Bilibili Gaming
323,Bilibili Gaming,EDward Gaming,Bilibili Gaming,EDward Gaming,Split,15,13,4,8,3,4,8,1,2,Bilibili Gaming,Defense,1,Bilibili Gaming,2,28,EDward Gaming
323,Bilibili Gaming,EDward Gaming,Bilibili Gaming,EDward Gaming,Haven,10,13,6,4,0,7,6,0,3,Bilibili Gaming,Attack,0,EDward Gaming,-3,23,
324,LOUD,Paper Rex,LOUD,Paper Rex,Lotus,13,15,5,7,1,5,7,3,1,Paper Rex,Attack,1,Paper Rex,-2,28,LOUD
324,LOUD,Paper Rex,LOUD,Paper Rex,Split,13,2,10,3,0,0,2,0,2,LOUD,Attack,0,LOUD,11,15,Paper Rex
324,LOUD,Paper Rex,LOUD,Paper Rex,Pearl,10,13,5,5,0,7,6,0,3,LOUD,Defense,0,Paper Rex,-3,23,
325,DRX,Evil Geniuses,Evil Geniuses,DRX,Fracture,9,13,4,5,0,5,8,0,1,DRX,Attack,0,Evil Geniuses,-4,22,Evil Geniuses
325,DRX,Evil Geniuses,Evil Geniuses,DRX,Lotus,4,13,2,2,0,10,3,0,2,Evil Geniuses,Attack,0,Evil Geniuses,-9,17,DRX
326,LOUD,EDward Gaming,EDward Gaming,LOUD,Bind,11,13,5,6,0,6,7,0,1,LOUD,Defense,0,EDward Gaming,-2,24,EDward Gaming
326,LOUD,EDward Gaming,EDward Gaming,LOUD,Ascent,13,5,5,8,0,4,1,0,2,EDward Gaming,Attack,0,LOUD,8,18,LOUD
326,LOUD,EDward Gaming,EDward Gaming,LOUD,Haven,13,11,7,6,0,6,5,0,3,EDward Gaming,Attack,0,LOUD,2,24,
327,DRX,FNATIC,FNATIC,DRX,Bind,13,1,2,11,0,1,0,0,1,DRX,Defense,0,DRX,12,14,FNATIC
327,DRX,FNATIC,FNATIC,DRX,Haven,9,13,3,6,0,6,7,0,2,FNATIC,Attack,0,FNATIC,-4,22,DRX
327,DRX,FNATIC,FNATIC,DRX,Split,6,13,1,5,0,7,6,0,3,FNATIC,Attack,0,FNATIC,-7,19,
328,Paper Rex,Evil Geniuses,Evil Geniuses,Paper Rex,Ascent,10,13,7,3,0,8,5,0,1,Paper Rex,Attack,0,Evil Geniuses,-3,23,Evil Geniuses
328,Paper Rex,Evil Geniuses,Evil Geniuses,Paper Rex,Bind,13,9,5,8,0,2,7,0,2,Evil Geniuses,Defense,0,Paper Rex,4,22,Paper Rex
328,Paper Rex,Evil Geniuses,Evil Geniuses,Paper Rex,Pearl,15,13,6,6,3,6,6,1,3,Evil Geniuses,Defense,1,Paper Rex,2,28,
