Match ID,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Team 1 Halftime Score,Team 2 Halftime Score,Halftime Lead,Side Picker,Side Picked,Team 1,Team 2
561,16,14,6,6,4,6,6,2,6,6,0,NRG Esports,Attack,NRG Esports,Evil Geniuses
561,11,13,6,5,0,7,6,0,5,7,-2,NRG Esports,Defense,NRG Esports,Evil Geniuses
562,13,7,7,6,0,2,5,0,7,5,2,KRÜ Esports,Attack,KRÜ Esports,100 Thieves
562,11,13,4,7,0,5,8,0,4,8,-4,100 Thieves,Defense,KRÜ Esports,100 Thieves
562,13,8,6,7,0,2,6,0,6,6,0,100 Thieves,Defense,KRÜ Esports,100 Thieves
563,13,5,5,8,0,4,1,0,8,4,4,FURIA,Attack,Sentinels,FURIA
563,13,9,5,8,0,4,5,0,8,4,4,Sentinels,Defense,Sentinels,FURIA
564,8,13,7,1,0,8,5,0,7,5,2,100 Thieves,Defense,NRG Esports,100 Thieves
564,7,13,4,3,0,5,8,0,4,8,-4,NRG Esports,Attack,NRG Esports,100 Thieves
565,4,13,3,1,0,4,9,0,3,9,-6,LEVIATÁN,Defense,KRÜ Esports,LEVIATÁN
565,14,12,4,8,2,4,8,0,4,8,-4,KRÜ Esports,Attack,KRÜ Esports,LEVIATÁN
565,10,13,6,4,0,7,6,0,6,6,0,KRÜ Esports,Attack,KRÜ Esports,LEVIATÁN
566,14,12,3,9,2,3,9,0,9,3,6,MIBR,Attack,Cloud9,MIBR
566,13,9,8,5,0,5,4,0,8,4,4,Cloud9,Attack,Cloud9,MIBR
567,11,13,6,5,0,7,6,0,5,7,-2,LOUD,Attack,G2 Esports,LOUD
567,4,13,3,1,0,4,9,0,3,9,-6,G2 Esports,Attack,G2 Esports,LOUD
568,6,13,1,5,0,7,6,0,5,7,-2,G2 Esports,Attack,Cloud9,G2 Esports
568,13,15,7,5,1,7,5,3,5,7,-2,Cloud9,Defense,Cloud9,G2 Esports
569,13,6,5,8,0,4,2,0,8,4,4,LOUD,Attack,100 Thieves,LOUD
569,13,4,3,10,0,2,2,0,10,2,8,100 Thieves,Defense,100 Thieves,LOUD
570,5,13,4,1,0,5,8,0,4,8,-4,G2 Esports,Defense,KRÜ Esports,G2 Esports
570,8,13,2,6,0,6,7,0,6,6,0,KRÜ Esports,Defense,KRÜ Esports,G2 Esports
571,3,13,3,0,0,4,9,0,3,9,-6,LEVIATÁN,Attack,LEVIATÁN,100 Thieves
571,14,12,8,4,2,8,4,0,8,4,4,100 Thieves,Defense,LEVIATÁN,100 Thieves
571,10,13,6,4,0,7,6,0,6,6,0,100 Thieves,Defense,LEVIATÁN,100 Thieves
572,5,13,5,0,0,6,7,0,5,7,-2,100 Thieves,Defense,G2 Esports,100 Thieves
572,13,8,7,6,0,6,2,0,6,6,0,G2 Esports,Defense,G2 Esports,100 Thieves
572,11,13,3,8,0,4,9,0,8,4,4,G2 Esports,Defense,G2 Esports,100 Thieves
573,13,6,7,6,0,1,5,0,7,5,2,KRÜ Esports,Attack,KRÜ Esports,LEVIATÁN
573,11,13,4,7,0,5,8,0,7,5,2,LEVIATÁN,Attack,KRÜ Esports,LEVIATÁN
573,8,13,7,1,0,8,5,0,7,5,2,LEVIATÁN,Defense,KRÜ Esports,LEVIATÁN
574,12,14,6,6,0,6,6,2,6,6,0,LEVIATÁN,Attack,G2 Esports,LEVIATÁN
574,13,7,4,9,0,3,4,0,9,3,6,G2 Esports,Defense,G2 Esports,LEVIATÁN
574,12,14,6,6,0,6,6,2,6,6,0,LEVIATÁN,Attack,G2 Esports,LEVIATÁN
574,13,10,8,5,0,6,4,0,8,4,4,G2 Esports,Attack,G2 Esports,LEVIATÁN
574,13,11,5,8,0,4,7,0,5,7,-2,LEVIATÁN,Defense,G2 Esports,LEVIATÁN
575,13,9,4,9,0,1,8,0,4,8,-4,G2 Esports,Defense,100 Thieves,G2 Esports
575,13,7,7,6,0,6,1,0,6,6,0,100 Thieves,Defense,100 Thieves,G2 Esports
575,13,8,5,8,0,4,4,0,8,4,4,G2 Esports,Attack,100 Thieves,G2 Esports
576,13,8,6,7,0,5,3,0,7,5,2,G2 Esports,Defense,G2 Esports,T1
576,1,13,0,1,0,11,2,0,1,11,-10,T1,Attack,G2 Esports,T1
576,14,12,3,9,2,3,9,0,3,9,-6,T1,Defense,G2 Esports,T1
577,13,7,9,4,0,4,3,0,9,3,6,FunPlus Phoenix,Attack,FunPlus Phoenix,FUT Esports
577,12,14,8,4,0,8,4,2,4,8,-4,FUT Esports,Attack,FunPlus Phoenix,FUT Esports
577,13,10,9,4,0,8,2,0,4,8,-4,FUT Esports,Attack,FunPlus Phoenix,FUT Esports
578,7,13,2,5,0,7,6,0,5,7,-2,Gen.G,Defense,Gen.G,LEVIATÁN
578,13,5,6,7,0,5,0,0,7,5,2,LEVIATÁN,Attack,Gen.G,LEVIATÁN
578,13,7,8,5,0,3,4,0,8,4,4,LEVIATÁN,Defense,Gen.G,LEVIATÁN
579,13,5,5,8,0,4,1,0,8,4,4,Team Heretics,Defense,Team Heretics,Dragon Ranger Gaming
579,13,5,7,6,0,0,5,0,7,5,2,Dragon Ranger Gaming,Defense,Team Heretics,Dragon Ranger Gaming
580,16,14,10,2,4,10,2,2,10,2,8,FunPlus Phoenix,Attack,FunPlus Phoenix,Gen.G
580,7,13,1,6,0,6,7,0,6,6,0,Gen.G,Attack,FunPlus Phoenix,Gen.G
580,11,13,4,7,0,5,8,0,4,8,-4,Gen.G,Defense,FunPlus Phoenix,Gen.G
581,9,13,4,5,0,5,8,0,4,8,-4,G2 Esports,Attack,G2 Esports,Team Heretics
581,13,6,9,4,0,3,3,0,9,3,6,Team Heretics,Defense,G2 Esports,Team Heretics
581,13,8,9,4,0,5,3,0,9,3,6,Team Heretics,Defense,G2 Esports,Team Heretics
582,13,9,4,9,0,3,6,0,9,3,6,LEVIATÁN,Defense,LEVIATÁN,T1
582,13,7,3,10,0,2,5,0,10,2,8,T1,Attack,LEVIATÁN,T1
583,10,13,6,4,0,8,5,0,4,8,-4,Dragon Ranger Gaming,Defense,Dragon Ranger Gaming,FUT Esports
583,12,14,5,7,0,5,7,2,5,7,-2,FUT Esports,Defense,Dragon Ranger Gaming,FUT Esports
584,4,13,2,2,0,10,3,0,2,10,-8,FunPlus Phoenix,Defense,FunPlus Phoenix,Team Heretics
584,13,6,8,5,0,2,4,0,8,4,4,Team Heretics,Defense,FunPlus Phoenix,Team Heretics
584,15,17,10,2,3,10,2,5,2,10,-8,Team Heretics,Attack,FunPlus Phoenix,Team Heretics
585,13,1,11,2,0,0,1,0,11,1,10,FUT Esports,Attack,FUT Esports,LEVIATÁN
585,11,13,6,5,0,7,6,0,5,7,-2,LEVIATÁN,Attack,FUT Esports,LEVIATÁN
585,13,11,6,7,0,5,6,0,6,6,0,LEVIATÁN,Defense,FUT Esports,LEVIATÁN
586,13,2,2,11,0,1,1,0,11,1,10,100 Thieves,Defense,100 Thieves,FUT Esports
586,13,5,5,8,0,4,1,0,8,4,4,FUT Esports,Attack,100 Thieves,FUT Esports
587,13,10,4,9,0,3,7,0,9,3,6,FNATIC,Defense,FNATIC,Gen.G
587,10,13,6,4,0,7,6,0,6,6,0,Gen.G,Defense,FNATIC,Gen.G
587,11,13,7,4,0,8,5,0,7,5,2,Gen.G,Defense,FNATIC,Gen.G
588,13,7,11,2,0,6,1,0,11,1,10,Paper Rex,Attack,Paper Rex,G2 Esports
588,10,13,4,6,0,6,7,0,6,6,0,G2 Esports,Attack,Paper Rex,G2 Esports
588,5,13,3,2,0,10,3,0,2,10,-8,G2 Esports,Attack,Paper Rex,G2 Esports
589,6,13,4,2,0,5,8,0,4,8,-4,EDward Gaming,Attack,EDward Gaming,Team Heretics
589,3,13,2,1,0,3,10,0,2,10,-8,Team Heretics,Defense,EDward Gaming,Team Heretics
590,5,13,5,0,0,6,7,0,5,7,-2,FNATIC,Defense,FUT Esports,FNATIC
590,13,8,9,4,0,5,3,0,9,3,6,FUT Esports,Attack,FUT Esports,FNATIC
590,13,3,4,9,0,3,0,0,9,3,6,FUT Esports,Defense,FUT Esports,FNATIC
591,13,11,6,7,0,5,6,0,6,6,0,Paper Rex,Attack,Paper Rex,EDward Gaming
591,13,6,5,8,0,4,2,0,8,4,4,EDward Gaming,Attack,Paper Rex,EDward Gaming
592,10,13,3,7,0,4,9,0,3,9,-6,Gen.G,Defense,100 Thieves,Gen.G
592,10,13,4,6,0,6,7,0,6,6,0,100 Thieves,Defense,100 Thieves,Gen.G
593,7,13,2,5,0,3,10,0,2,10,-8,G2 Esports,Attack,G2 Esports,Team Heretics
593,13,11,2,11,0,1,10,0,2,10,-8,Team Heretics,Defense,G2 Esports,Team Heretics
593,13,4,5,8,0,4,0,0,8,4,4,Team Heretics,Attack,G2 Esports,Team Heretics
594,13,5,8,5,0,1,4,0,8,4,4,Paper Rex,Defense,100 Thieves,Paper Rex
594,10,13,6,4,0,8,5,0,4,8,-4,100 Thieves,Defense,100 Thieves,Paper Rex
594,14,12,5,7,2,5,7,0,7,5,2,100 Thieves,Defense,100 Thieves,Paper Rex
595,13,7,7,6,0,6,1,0,6,6,0,Team Heretics,Defense,Team Heretics,FUT Esports
595,13,4,4,9,0,3,1,0,9,3,6,FUT Esports,Attack,Team Heretics,FUT Esports
596,8,13,5,3,0,6,7,0,5,7,-2,Gen.G,Defense,G2 Esports,Gen.G
596,10,13,6,4,0,8,5,0,4,8,-4,G2 Esports,Defense,G2 Esports,Gen.G
597,13,15,8,4,1,8,4,3,4,8,-4,Team Heretics,Attack,100 Thieves,Team Heretics
597,1,13,1,0,0,2,11,0,1,11,-10,100 Thieves,Attack,100 Thieves,Team Heretics
598,2,13,0,2,0,10,3,0,2,10,-8,Team Heretics,Attack,G2 Esports,Team Heretics
598,6,13,4,2,0,5,8,0,4,8,-4,G2 Esports,Attack,G2 Esports,Team Heretics
598,8,13,5,3,0,9,4,0,3,9,-6,Team Heretics,Attack,G2 Esports,Team Heretics
599,13,6,3,10,0,2,4,0,10,2,8,Team Heretics,Attack,Gen.G,Team Heretics
599,9,13,2,7,0,5,8,0,7,5,2,Gen.G,Defense,Gen.G,Team Heretics
599,9,13,6,3,0,7,6,0,6,6,0,Team Heretics,Defense,Gen.G,Team Heretics
599,13,4,4,9,0,3,1,0,9,3,6,Gen.G,Defense,Gen.G,Team Heretics
599,13,3,9,4,0,0,3,0,9,3,6,Team Heretics,Defense,Gen.G,Team Heretics
600,0,13,0,0,0,12,1,0,0,12,-12,ZETA DIVISION,Defense,ZETA DIVISION,DRX
600,13,11,5,8,0,4,7,0,8,4,4,DRX,Attack,ZETA DIVISION,DRX
600,4,13,2,2,0,10,3,0,2,10,-8,DRX,Attack,ZETA DIVISION,DRX
601,10,13,0,10,0,2,11,0,10,2,8,Team Secret,Defense,Team Secret,BLEED
601,13,8,8,5,0,7,1,0,5,7,-2,BLEED,Attack,Team Secret,BLEED
601,13,8,5,8,0,4,4,0,8,4,4,BLEED,Attack,Team Secret,BLEED
602,13,15,7,5,1,7,5,3,7,5,2,Gen.G,Defense,T1,Gen.G
602,13,5,4,9,0,3,2,0,9,3,6,T1,Defense,T1,Gen.G
602,9,13,4,5,0,7,6,0,5,7,-2,T1,Defense,T1,Gen.G
603,13,4,9,4,0,1,3,0,9,3,6,Paper Rex,Attack,Paper Rex,TALON
603,13,7,9,4,0,4,3,0,9,3,6,TALON,Defense,Paper Rex,TALON
604,15,13,8,4,3,8,4,1,4,8,-4,DetonatioN FocusMe,Attack,Rex Regum Qeon,DetonatioN FocusMe
604,13,9,6,7,0,3,6,0,6,6,0,Rex Regum Qeon,Attack,Rex Regum Qeon,DetonatioN FocusMe
605,13,8,2,11,0,1,7,0,11,1,10,Global Esports,Attack,Team Secret,Global Esports
605,13,10,8,5,0,7,3,0,5,7,-2,Team Secret,Defense,Team Secret,Global Esports
606,15,13,6,6,3,6,6,1,6,6,0,Rex Regum Qeon,Attack,TALON,Rex Regum Qeon
606,10,13,5,5,0,7,6,0,5,7,-2,TALON,Defense,TALON,Rex Regum Qeon
606,13,10,10,3,0,8,2,0,10,2,8,TALON,Attack,TALON,Rex Regum Qeon
607,13,4,9,4,0,1,3,0,9,3,6,DRX,Defense,Paper Rex,DRX
607,8,13,7,1,0,8,5,0,7,5,2,Paper Rex,Attack,Paper Rex,DRX
607,13,5,10,3,0,3,2,0,10,2,8,Paper Rex,Attack,Paper Rex,DRX
608,13,6,9,4,0,3,3,0,9,3,6,BLEED,Defense,Global Esports,BLEED
608,13,6,6,7,0,5,1,0,7,5,2,Global Esports,Defense,Global Esports,BLEED
609,7,13,3,4,0,8,5,0,4,8,-4,ZETA DIVISION,Attack,DetonatioN FocusMe,ZETA DIVISION
609,13,9,7,6,0,4,5,0,7,5,2,DetonatioN FocusMe,Attack,DetonatioN FocusMe,ZETA DIVISION
609,13,10,7,6,0,6,4,0,6,6,0,DetonatioN FocusMe,Defense,DetonatioN FocusMe,ZETA DIVISION
610,12,14,3,9,0,3,9,2,9,3,6,Rex Regum Qeon,Attack,DRX,Rex Regum Qeon
610,12,14,4,8,0,4,8,2,4,8,-4,DRX,Attack,DRX,Rex Regum Qeon
611,10,13,4,6,0,6,7,0,6,6,0,T1,Attack,Team Secret,T1
611,13,6,7,6,0,1,5,0,7,5,2,Team Secret,Attack,Team Secret,T1
611,14,12,8,4,2,8,4,0,8,4,4,Team Secret,Attack,Team Secret,T1
612,13,7,7,6,0,2,5,0,7,5,2,DetonatioN FocusMe,Defense,TALON,DetonatioN FocusMe
612,13,10,6,7,0,4,6,0,6,6,0,TALON,Attack,TALON,DetonatioN FocusMe
613,8,13,6,2,0,7,6,0,6,6,0,ZETA DIVISION,Attack,ZETA DIVISION,Rex Regum Qeon
613,10,13,7,3,0,9,4,0,3,9,-6,Rex Regum Qeon,Attack,ZETA DIVISION,Rex Regum Qeon
614,13,10,6,7,0,5,5,0,7,5,2,T1,Attack,Global Esports,T1
614,8,13,4,4,0,5,8,0,4,8,-4,Global Esports,Attack,Global Esports,T1
614,8,13,6,2,0,7,6,0,6,6,0,Global Esports,Attack,Global Esports,T1
615,6,13,6,0,0,7,6,0,6,6,0,Gen.G,Defense,BLEED,Gen.G
615,13,10,8,5,0,7,3,0,5,7,-2,BLEED,Defense,BLEED,Gen.G
615,11,13,7,4,0,8,5,0,4,8,-4,BLEED,Defense,BLEED,Gen.G
616,13,4,10,3,0,2,2,0,10,2,8,Paper Rex,Attack,Paper Rex,DetonatioN FocusMe
616,13,8,5,8,0,4,4,0,8,4,4,DetonatioN FocusMe,Attack,Paper Rex,DetonatioN FocusMe
617,11,13,8,3,0,9,4,0,3,9,-6,TALON,Attack,DRX,TALON
617,13,10,7,6,0,5,5,0,7,5,2,DRX,Attack,DRX,TALON
617,13,5,12,1,0,5,0,0,12,0,12,DRX,Attack,DRX,TALON
618,13,7,5,8,0,4,3,0,8,4,4,Rex Regum Qeon,Attack,Paper Rex,Rex Regum Qeon
618,7,13,5,2,0,6,7,0,5,7,-2,Paper Rex,Attack,Paper Rex,Rex Regum Qeon
618,13,10,7,6,0,5,5,0,7,5,2,Paper Rex,Attack,Paper Rex,Rex Regum Qeon
619,13,1,2,11,0,1,0,0,11,1,10,Gen.G,Defense,Gen.G,Global Esports
619,13,6,6,7,0,5,1,0,7,5,2,Global Esports,Attack,Gen.G,Global Esports
620,13,7,6,7,0,5,2,0,7,5,2,DetonatioN FocusMe,Attack,DRX,DetonatioN FocusMe
620,6,13,5,1,0,6,7,0,5,7,-2,DRX,Attack,DRX,DetonatioN FocusMe
620,13,2,10,3,0,0,2,0,10,2,8,DRX,Attack,DRX,DetonatioN FocusMe
621,13,6,4,9,0,3,3,0,9,3,6,TALON,Attack,ZETA DIVISION,TALON
621,8,13,2,6,0,6,7,0,6,6,0,ZETA DIVISION,Defense,ZETA DIVISION,TALON
621,13,8,7,6,0,3,5,0,7,5,2,ZETA DIVISION,Attack,ZETA DIVISION,TALON
622,6,13,4,2,0,10,3,0,2,10,-8,Gen.G,Defense,Gen.G,Team Secret
622,13,7,6,7,0,5,2,0,7,5,2,Team Secret,Attack,Gen.G,Team Secret
622,12,14,3,9,0,3,9,2,9,3,6,Team Secret,Attack,Gen.G,Team Secret
623,9,13,7,2,0,8,5,0,7,5,2,Paper Rex,Attack,Paper Rex,ZETA DIVISION
623,13,8,11,2,0,7,1,0,11,1,10,ZETA DIVISION,Defense,Paper Rex,ZETA DIVISION
623,13,4,5,8,0,4,0,0,8,4,4,ZETA DIVISION,Attack,Paper Rex,ZETA DIVISION
624,13,11,3,10,0,2,9,0,3,9,-6,T1,Attack,T1,BLEED
624,9,13,3,6,0,6,7,0,6,6,0,BLEED,Attack,T1,BLEED
624,13,8,7,6,0,3,5,0,7,5,2,BLEED,Defense,T1,BLEED
625,13,8,6,7,0,5,3,0,7,5,2,Gen.G,Defense,Gen.G,Rex Regum Qeon
625,13,11,7,6,0,6,5,0,6,6,0,Rex Regum Qeon,Attack,Gen.G,Rex Regum Qeon
626,11,13,5,6,0,6,7,0,5,7,-2,Team Secret,Attack,Team Secret,TALON
626,11,13,5,6,0,6,7,0,6,6,0,TALON,Attack,Team Secret,TALON
627,10,13,3,7,0,4,9,0,3,9,-6,Paper Rex,Attack,Paper Rex,Gen.G
627,5,13,4,1,0,5,8,0,4,8,-4,Gen.G,Defense,Paper Rex,Gen.G
628,13,8,7,6,0,3,5,0,7,5,2,DRX,Attack,DRX,TALON
628,13,4,5,8,0,4,0,0,8,4,4,TALON,Attack,DRX,TALON
629,13,9,4,9,0,3,6,0,9,3,6,DRX,Attack,Gen.G,DRX
629,10,13,4,6,0,6,7,0,6,6,0,Gen.G,Defense,Gen.G,DRX
629,13,6,6,7,0,5,1,0,7,5,2,Gen.G,Defense,Gen.G,DRX
630,13,3,3,10,0,2,1,0,10,2,8,Paper Rex,Defense,Paper Rex,TALON
630,13,3,9,4,0,0,3,0,9,3,6,TALON,Defense,Paper Rex,TALON
631,7,13,1,6,0,6,7,0,6,6,0,Paper Rex,Attack,DRX,Paper Rex
631,10,13,5,5,0,6,7,0,5,7,-2,DRX,Attack,DRX,Paper Rex
631,13,10,5,8,0,4,6,0,8,4,4,Paper Rex,Attack,DRX,Paper Rex
631,13,10,6,7,0,4,6,0,6,6,0,DRX,Attack,DRX,Paper Rex
631,13,7,7,6,0,2,5,0,7,5,2,Paper Rex,Defense,DRX,Paper Rex
632,6,13,4,2,0,10,3,0,2,10,-8,DRX,Attack,Gen.G,DRX
632,18,16,5,7,6,5,7,4,7,5,2,Gen.G,Defense,Gen.G,DRX
632,14,12,7,5,2,7,5,0,5,7,-2,DRX,Attack,Gen.G,DRX
632,13,6,6,7,0,5,1,0,7,5,2,Gen.G,Defense,Gen.G,DRX
633,12,14,4,8,0,4,8,2,4,8,-4,Titan Esports Club,Attack,Titan Esports Club,JDG Esports
633,11,13,8,3,0,9,4,0,3,9,-6,JDG Esports,Attack,Titan Esports Club,JDG Esports
634,13,10,7,6,0,5,5,0,7,5,2,TYLOO,Defense,All Gamers,TYLOO
634,13,4,8,5,0,0,4,0,8,4,4,All Gamers,Attack,All Gamers,TYLOO
635,13,5,4,9,0,3,2,0,9,3,6,Bilibili Gaming,Defense,Bilibili Gaming,Wolves Esports
635,13,7,4,9,0,3,4,0,9,3,6,Wolves Esports,Attack,Bilibili Gaming,Wolves Esports
636,13,7,6,7,0,1,6,0,6,6,0,Nova Esports,Defense,Dragon Ranger Gaming,Nova Esports
636,12,14,8,4,0,8,4,2,8,4,4,Dragon Ranger Gaming,Attack,Dragon Ranger Gaming,Nova Esports
636,5,13,2,3,0,9,4,0,3,9,-6,Dragon Ranger Gaming,Defense,Dragon Ranger Gaming,Nova Esports
637,13,5,10,3,0,3,2,0,10,2,8,FunPlus Phoenix,Attack,FunPlus Phoenix,Trace Esports
637,13,15,3,9,1,3,9,3,9,3,6,Trace Esports,Attack,FunPlus Phoenix,Trace Esports
637,6,13,1,5,0,7,6,0,5,7,-2,Trace Esports,Attack,FunPlus Phoenix,Trace Esports
638,10,13,8,2,0,9,4,0,8,4,4,Titan Esports Club,Attack,Titan Esports Club,All Gamers
638,6,13,3,3,0,9,4,0,3,9,-6,All Gamers,Attack,Titan Esports Club,All Gamers
639,13,7,4,9,0,3,4,0,9,3,6,EDward Gaming,Defense,EDward Gaming,Wolves Esports
639,12,14,5,7,0,5,7,2,7,5,2,Wolves Esports,Attack,EDward Gaming,Wolves Esports
639,7,13,5,2,0,6,7,0,5,7,-2,Wolves Esports,Defense,EDward Gaming,Wolves Esports
640,11,13,7,4,0,8,5,0,7,5,2,Trace Esports,Defense,TYLOO,Trace Esports
640,13,7,7,6,0,2,5,0,7,5,2,TYLOO,Attack,TYLOO,Trace Esports
640,4,13,4,0,0,5,8,0,4,8,-4,TYLOO,Attack,TYLOO,Trace Esports
641,16,14,4,8,4,4,8,2,8,4,4,Nova Esports,Defense,Nova Esports,Bilibili Gaming
641,9,13,4,5,0,5,8,0,4,8,-4,Bilibili Gaming,Defense,Nova Esports,Bilibili Gaming
641,6,13,3,3,0,4,9,0,3,9,-6,Bilibili Gaming,Defense,Nova Esports,Bilibili Gaming
642,8,13,4,4,0,8,5,0,4,8,-4,FunPlus Phoenix,Attack,JDG Esports,FunPlus Phoenix
642,12,14,5,7,0,5,7,2,7,5,2,JDG Esports,Defense,JDG Esports,FunPlus Phoenix
643,11,13,4,7,0,5,8,0,7,5,2,Dragon Ranger Gaming,Attack,EDward Gaming,Dragon Ranger Gaming
643,5,13,3,2,0,4,9,0,3,9,-6,EDward Gaming,Attack,EDward Gaming,Dragon Ranger Gaming
644,14,12,10,2,2,10,2,0,2,10,-8,Nova Esports,Defense,Nova Esports,Wolves Esports
644,15,13,4,8,3,4,8,1,8,4,4,Wolves Esports,Attack,Nova Esports,Wolves Esports
645,13,2,3,10,0,2,0,0,10,2,8,Trace Esports,Attack,JDG Esports,Trace Esports
645,8,13,5,3,0,9,4,0,3,9,-6,JDG Esports,Defense,JDG Esports,Trace Esports
645,13,6,6,7,0,5,1,0,7,5,2,JDG Esports,Defense,JDG Esports,Trace Esports
646,11,13,2,9,0,3,10,0,9,3,6,TYLOO,Attack,Titan Esports Club,TYLOO
646,13,9,6,7,0,3,6,0,6,6,0,Titan Esports Club,Attack,Titan Esports Club,TYLOO
646,9,13,6,3,0,7,6,0,6,6,0,Titan Esports Club,Attack,Titan Esports Club,TYLOO
647,11,13,5,6,0,6,7,0,6,6,0,FunPlus Phoenix,Attack,All Gamers,FunPlus Phoenix
647,13,8,6,7,0,2,6,0,6,6,0,All Gamers,Attack,All Gamers,FunPlus Phoenix
647,7,13,2,5,0,7,6,0,5,7,-2,All Gamers,Defense,All Gamers,FunPlus Phoenix
648,13,11,7,6,0,6,5,0,6,6,0,Dragon Ranger Gaming,Attack,Bilibili Gaming,Dragon Ranger Gaming
648,13,11,5,8,0,4,7,0,8,4,4,Bilibili Gaming,Defense,Bilibili Gaming,Dragon Ranger Gaming
649,13,9,6,7,0,5,4,0,7,5,2,EDward Gaming,Defense,EDward Gaming,Nova Esports
649,13,6,8,5,0,2,4,0,8,4,4,Nova Esports,Defense,EDward Gaming,Nova Esports
650,6,13,4,2,0,10,3,0,2,10,-8,Trace Esports,Attack,All Gamers,Trace Esports
650,4,13,3,1,0,4,9,0,3,9,-6,All Gamers,Attack,All Gamers,Trace Esports
651,13,9,6,7,0,3,6,0,6,6,0,Titan Esports Club,Attack,Titan Esports Club,FunPlus Phoenix
651,13,6,5,8,0,4,2,0,8,4,4,FunPlus Phoenix,Attack,Titan Esports Club,FunPlus Phoenix
652,1,13,1,0,0,2,11,0,1,11,-10,TYLOO,Attack,TYLOO,JDG Esports
652,9,13,7,2,0,8,5,0,7,5,2,JDG Esports,Defense,TYLOO,JDG Esports
653,7,13,2,5,0,7,6,0,5,7,-2,Dragon Ranger Gaming,Defense,Dragon Ranger Gaming,Wolves Esports
653,6,13,4,2,0,5,8,0,4,8,-4,Wolves Esports,Defense,Dragon Ranger Gaming,Wolves Esports
654,13,11,6,7,0,5,6,0,7,5,2,Titan Esports Club,Attack,Trace Esports,Titan Esports Club
654,8,13,4,4,0,8,5,0,4,8,-4,Trace Esports,Defense,Trace Esports,Titan Esports Club
654,13,10,7,6,0,5,5,0,7,5,2,Trace Esports,Attack,Trace Esports,Titan Esports Club
655,13,11,7,6,0,6,5,0,7,5,2,EDward Gaming,Attack,EDward Gaming,Bilibili Gaming
655,13,8,5,8,0,4,4,0,8,4,4,Bilibili Gaming,Attack,EDward Gaming,Bilibili Gaming
656,13,8,7,6,0,3,5,0,7,5,2,All Gamers,Defense,JDG Esports,All Gamers
656,13,3,3,10,0,2,1,0,10,2,8,JDG Esports,Defense,JDG Esports,All Gamers
657,5,13,1,4,0,8,5,0,4,8,-4,FunPlus Phoenix,Attack,TYLOO,FunPlus Phoenix
657,14,12,6,6,2,6,6,0,6,6,0,TYLOO,Defense,TYLOO,FunPlus Phoenix
657,13,4,4,9,0,3,1,0,9,3,6,TYLOO,Defense,TYLOO,FunPlus Phoenix
658,13,7,9,4,0,4,3,0,9,3,6,Trace Esports,Attack,Trace Esports,All Gamers
658,13,10,8,5,0,7,3,0,5,7,-2,All Gamers,Attack,Trace Esports,All Gamers
659,9,13,4,5,0,7,6,0,5,7,-2,JDG Esports,Defense,JDG Esports,Bilibili Gaming
659,7,13,2,5,0,7,6,0,5,7,-2,Bilibili Gaming,Attack,JDG Esports,Bilibili Gaming
660,3,13,3,0,0,4,9,0,3,9,-6,FunPlus Phoenix,Attack,FunPlus Phoenix,Trace Esports
660,11,13,8,3,0,9,4,0,3,9,-6,Trace Esports,Attack,FunPlus Phoenix,Trace Esports
661,13,5,7,6,0,0,5,0,7,5,2,EDward Gaming,Attack,EDward Gaming,Bilibili Gaming
661,7,13,4,3,0,5,8,0,4,8,-4,Bilibili Gaming,Defense,EDward Gaming,Bilibili Gaming
661,13,10,9,4,0,7,3,0,9,3,6,Bilibili Gaming,Defense,EDward Gaming,Bilibili Gaming
662,2,13,0,2,0,10,3,0,2,10,-8,EDward Gaming,Attack,Trace Esports,EDward Gaming
662,5,13,5,0,0,6,7,0,5,7,-2,Trace Esports,Attack,Trace Esports,EDward Gaming
663,13,3,4,9,0,3,0,0,9,3,6,FunPlus Phoenix,Defense,FunPlus Phoenix,Bilibili Gaming
663,12,14,7,5,0,7,5,2,5,7,-2,Bilibili Gaming,Attack,FunPlus Phoenix,Bilibili Gaming
663,13,10,7,6,0,6,4,0,6,6,0,Bilibili Gaming,Attack,FunPlus Phoenix,Bilibili Gaming
664,13,11,7,6,0,6,5,0,7,5,2,Trace Esports,Attack,Trace Esports,FunPlus Phoenix
664,13,8,6,7,0,2,6,0,6,6,0,FunPlus Phoenix,Defense,Trace Esports,FunPlus Phoenix
664,8,13,5,3,0,6,7,0,5,7,-2,Trace Esports,Attack,Trace Esports,FunPlus Phoenix
664,9,13,6,3,0,7,6,0,6,6,0,FunPlus Phoenix,Defense,Trace Esports,FunPlus Phoenix
664,8,13,6,2,0,7,6,0,6,6,0,Trace Esports,Attack,Trace Esports,FunPlus Phoenix
665,13,9,9,4,0,6,3,0,9,3,6,FunPlus Phoenix,Defense,EDward Gaming,FunPlus Phoenix
665,8,13,5,3,0,6,7,0,5,7,-2,EDward Gaming,Attack,EDward Gaming,FunPlus Phoenix
665,13,7,4,9,0,3,4,0,9,3,6,FunPlus Phoenix,Attack,EDward Gaming,FunPlus Phoenix
665,9,13,7,2,0,8,5,0,7,5,2,EDward Gaming,Attack,EDward Gaming,FunPlus Phoenix
