Match ID,Event,Team 1,Team 2,Date,Match Format,Maps Picked/Banned,Total Maps Played,Winner
261,Champions Tour 2024: Masters Shanghai,100 Thieves,Gen.G,2024-06-02 04:00:00,Bo3,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Breeze'}]",2,Gen.G
262,Champions Tour 2024: Masters Shanghai,G2 Esports,Team Heretics,2024-06-02 06:15:00,Bo3,"[{'Team': 'TH', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",3,G2 Esports
263,Champions Tour 2024: Masters Shanghai,100 Thieves,Paper Rex,2024-06-03 04:00:00,Bo3,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",3,100 Thieves
264,Champions Tour 2024: Masters Shanghai,Team Heretics,FUT Esports,2024-06-03 07:10:00,Bo3,"[{'Team': 'FUT', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FUT', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FUT', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",2,Team Heretics
265,Champions Tour 2024: Masters Shanghai,G2 Esports,Gen.G,2024-06-07 03:00:00,Bo3,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",2,Gen.G
266,Champions Tour 2024: Masters Shanghai,100 Thieves,Team Heretics,2024-06-07 05:25:00,Bo3,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",2,Team Heretics
267,Champions Tour 2024: Masters Shanghai,G2 Esports,Team Heretics,2024-06-08 03:00:00,Bo5,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Breeze'}]",3,Team Heretics
268,Champions Tour 2024: Masters Shanghai,Gen.G,Team Heretics,2024-06-09 04:15:00,Bo5,"[{'Team': 'GEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",5,Gen.G
269,Champions Tour 2024: Pacific Stage 2,ZETA DIVISION,DRX,2024-06-15 04:00:00,Bo3,"[{'Team': 'DRX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'ZETA', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'ZETA', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'ZETA', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Breeze'}]",3,DRX
270,Champions Tour 2024: Pacific Stage 2,Team Secret,BLEED,2024-06-15 06:40:00,Bo3,"[{'Team': 'BLD', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'TS', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'BLD', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'TS', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'BLD', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'TS', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",3,Team Secret
271,Champions Tour 2024: Pacific Stage 2,T1,Gen.G,2024-06-16 04:00:00,Bo3,"[{'Team': 'T1', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'T1', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",3,Gen.G
272,Champions Tour 2024: Pacific Stage 2,Paper Rex,Talon Esports,2024-06-16 07:30:00,Bo3,"[{'Team': 'TLN', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",2,Paper Rex
273,Champions Tour 2024: Pacific Stage 2,Rex Regum Qeon,DetonatioN FocusMe,2024-06-17 04:00:00,Bo3,"[{'Team': 'RRQ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'DFM', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'RRQ', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'DFM', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'DFM', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",2,Rex Regum Qeon
274,Champions Tour 2024: Pacific Stage 2,Team Secret,Global Esports,2024-06-17 06:35:00,Bo3,"[{'Team': 'TS', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'GE', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'TS', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'GE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'TS', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'GE', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",2,Team Secret
275,Champions Tour 2024: Pacific Stage 2,Talon Esports,Rex Regum Qeon,2024-06-22 04:00:00,Bo3,"[{'Team': 'TLN', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'RRQ', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",3,Talon Esports
276,Champions Tour 2024: Pacific Stage 2,Paper Rex,DRX,2024-06-22 07:50:00,Bo3,"[{'Team': 'PRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",3,Paper Rex
277,Champions Tour 2024: Pacific Stage 2,Global Esports,BLEED,2024-06-23 04:00:00,Bo3,"[{'Team': 'GE', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'BLD', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'GE', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'BLD', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'GE', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'BLD', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",2,Global Esports
278,Champions Tour 2024: Pacific Stage 2,DetonatioN FocusMe,ZETA DIVISION,2024-06-23 06:05:00,Bo3,"[{'Team': 'DFM', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'ZETA', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'DFM', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'ZETA', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'DFM', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'ZETA', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",3,DetonatioN FocusMe
279,Champions Tour 2024: Pacific Stage 2,DRX,Rex Regum Qeon,2024-06-24 04:00:00,Bo3,"[{'Team': 'DRX', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'RRQ', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",2,Rex Regum Qeon
280,Champions Tour 2024: Pacific Stage 2,Team Secret,T1,2024-06-24 06:20:00,Bo3,"[{'Team': 'TS', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TS', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'T1', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'TS', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",3,Team Secret
281,Champions Tour 2024: Pacific Stage 2,Talon Esports,DetonatioN FocusMe,2024-06-29 04:00:00,Bo3,"[{'Team': 'TLN', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'DFM', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'DFM', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'DFM', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",2,Talon Esports
282,Champions Tour 2024: Pacific Stage 2,ZETA DIVISION,Rex Regum Qeon,2024-06-29 06:10:00,Bo3,"[{'Team': 'RRQ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'ZETA', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'RRQ', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'ZETA', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'ZETA', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",2,Rex Regum Qeon
283,Champions Tour 2024: Pacific Stage 2,Global Esports,T1,2024-06-30 04:00:00,Bo3,"[{'Team': 'GE', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'GE', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'T1', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'GE', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",3,T1
284,Champions Tour 2024: Pacific Stage 2,BLEED,Gen.G,2024-06-30 07:15:00,Bo3,"[{'Team': 'BLD', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'BLD', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'BLD', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",3,Gen.G
285,Champions Tour 2024: Pacific Stage 2,Paper Rex,DetonatioN FocusMe,2024-07-01 04:00:00,Bo3,"[{'Team': 'DFM', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'DFM', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'DFM', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",2,Paper Rex
286,Champions Tour 2024: Pacific Stage 2,DRX,Talon Esports,2024-07-01 06:00:00,Bo3,"[{'Team': 'DRX', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",3,DRX
287,Champions Tour 2024: Pacific Stage 2,Paper Rex,Rex Regum Qeon,2024-07-05 04:00:00,Bo3,"[{'Team': 'PRX', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'RRQ', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",3,Paper Rex
288,Champions Tour 2024: Pacific Stage 2,Gen.G,Global Esports,2024-07-05 07:00:00,Bo3,"[{'Team': 'GE', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'GE', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'GE', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",2,Gen.G
289,Champions Tour 2024: Pacific Stage 2,DRX,DetonatioN FocusMe,2024-07-06 04:00:00,Bo3,"[{'Team': 'DRX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'DFM', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'DFM', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'DFM', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",3,DRX
290,Champions Tour 2024: Pacific Stage 2,ZETA DIVISION,Talon Esports,2024-07-06 06:45:00,Bo3,"[{'Team': 'ZETA', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'ZETA', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'ZETA', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",3,ZETA DIVISION
291,Champions Tour 2024: Pacific Stage 2,Gen.G,Team Secret,2024-07-07 04:00:00,Bo3,"[{'Team': 'TS', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'TS', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TS', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",3,Team Secret
292,Champions Tour 2024: Pacific Stage 2,Paper Rex,ZETA DIVISION,2024-07-07 07:00:00,Bo3,"[{'Team': 'ZETA', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'ZETA', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'ZETA', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",3,Paper Rex
293,Champions Tour 2024: Pacific Stage 2,T1,BLEED,2024-07-08 04:00:00,Bo3,"[{'Team': 'BLD', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'BLD', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'T1', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'BLD', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",3,T1
294,Champions Tour 2024: Pacific Stage 2,Gen.G,Rex Regum Qeon,2024-07-12 04:00:00,Bo3,"[{'Team': 'RRQ', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'RRQ', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'RRQ', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",2,Gen.G
295,Champions Tour 2024: Pacific Stage 2,Team Secret,Talon Esports,2024-07-12 06:15:00,Bo3,"[{'Team': 'TLN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TS', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TS', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'TS', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",2,Talon Esports
296,Champions Tour 2024: Pacific Stage 2,Paper Rex,Gen.G,2024-07-13 04:00:00,Bo3,"[{'Team': 'GEN', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",2,Gen.G
297,Champions Tour 2024: Pacific Stage 2,DRX,Talon Esports,2024-07-13 06:05:00,Bo3,"[{'Team': 'TLN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",2,DRX
298,Champions Tour 2024: Pacific Stage 2,Gen.G,DRX,2024-07-14 04:00:00,Bo3,"[{'Team': 'GEN', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",3,Gen.G
299,Champions Tour 2024: Pacific Stage 2,Paper Rex,Talon Esports,2024-07-14 07:15:00,Bo3,"[{'Team': 'TLN', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",2,Paper Rex
300,Champions Tour 2024: Pacific Stage 2,DRX,Paper Rex,2024-07-20 04:00:00,Bo5,"[{'Team': 'DRX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",5,DRX
301,Champions Tour 2024: Pacific Stage 2,Gen.G,DRX,2024-07-21 04:00:00,Bo5,"[{'Team': 'GEN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",4,Gen.G
302,Champions Tour 2024: China Stage 2,Titan Esports Club,JDG Esports,2024-06-15 07:00:00,Bo3,"[{'Team': 'JDG', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'JDG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'TEC', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",2,JDG Esports
303,Champions Tour 2024: China Stage 2,All Gamers,TYLOO,2024-06-16 05:00:00,Bo3,"[{'Team': 'AG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'AG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'TYL', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'AG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",2,All Gamers
304,Champions Tour 2024: China Stage 2,Bilibili Gaming,Wolves Esports,2024-06-16 07:05:00,Bo3,"[{'Team': 'WOL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'WOL', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'WOL', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",2,Bilibili Gaming
305,Champions Tour 2024: China Stage 2,Dragon Ranger Gaming,Nova Esports,2024-06-21 05:00:00,Bo3,"[{'Team': 'DRG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'NOVA', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'DRG', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'NOVA', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'DRG', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'NOVA', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",3,Nova Esports
